# time_in_ns	dG_in_kT
4.850	2.187500
4.860	2.187500
4.870	2.187500
4.880	2.187500
4.890	2.187500
4.900	2.187500
4.910	2.187500
4.920	2.187500
4.930	2.187500
4.940	2.187500
4.950	2.187500
4.960	2.187500
4.970	2.187500
4.980	1.250000
4.990	-0.312500
5.000	-0.312500
5.010	-0.312500
5.020	-0.312500
5.030	-2.187500
5.040	-3.437500
5.050	-4.062500
5.060	-4.062500
5.070	-4.062500
5.080	-4.062500
5.090	-4.062500
5.100	-4.062500
5.110	-4.062500
5.120	-4.062500
5.130	-4.062500
5.140	-4.062500
5.150	-4.062500
5.160	-4.062500
5.170	-4.062500
5.180	-4.062500
5.190	-4.062500
5.200	-4.062500
5.210	-3.125000
5.220	-3.125000
5.230	-3.125000
5.240	-3.125000
5.250	-3.125000
5.260	-1.875000
5.270	-0.937500
5.280	-0.937500
5.290	-0.312500
5.300	-0.312500
5.310	-0.312500
5.320	-0.312500
5.330	-0.312500
5.340	-0.312500
5.350	-0.312500
5.360	-0.312500
5.370	-0.312500
5.380	-0.312500
5.390	-0.312500
5.400	-0.312500
5.410	-0.312500
5.420	-0.312500
5.430	-0.312500
5.440	-0.312500
5.450	0.000000
5.460	0.000000
5.470	0.937500
5.480	1.406250
5.490	1.406250
5.500	1.406250
5.510	1.406250
5.520	1.406250
5.530	1.406250
5.540	2.031250
5.550	3.125000
5.560	3.750000
5.570	3.750000
5.580	4.218750
5.590	4.531250
5.600	5.000000
5.610	5.625000
5.620	6.406250
5.630	6.406250
5.640	6.406250
5.650	6.406250
5.660	6.406250
5.670	6.406250
5.680	6.406250
5.690	6.406250
5.700	6.406250
5.710	6.406250
5.720	6.406250
5.730	6.406250
5.740	6.406250
5.750	6.406250
5.760	6.406250
5.770	5.937500
5.780	5.937500
5.790	5.937500
5.800	5.937500
5.810	5.937500
5.820	5.937500
5.830	5.937500
5.840	5.937500
5.850	5.937500
5.860	5.625000
5.870	5.000000
5.880	4.531250
5.890	4.062500
5.900	4.062500
5.910	3.281250
5.920	3.281250
5.930	3.125000
5.940	3.125000
5.950	3.125000
5.960	3.125000
5.970	3.125000
5.980	3.125000
5.990	3.125000
6.000	3.125000
6.010	3.125000
6.020	3.125000
6.030	3.125000
6.040	3.125000
6.050	3.125000
6.060	3.125000
6.070	3.125000
6.080	3.125000
6.090	3.125000
6.100	3.125000
6.110	3.125000
6.120	3.125000
6.130	3.125000
6.140	3.125000
6.150	3.125000
6.160	3.125000
6.170	3.125000
6.180	3.125000
6.190	3.125000
6.200	3.125000
6.210	3.125000
6.220	3.125000
6.230	3.125000
6.240	3.125000
6.250	3.125000
6.260	3.125000
6.270	3.125000
6.280	3.125000
6.290	3.125000
6.300	3.125000
6.310	3.125000
6.320	3.125000
6.330	3.125000
6.340	3.125000
6.350	3.125000
6.360	3.125000
6.370	3.125000
6.380	3.125000
6.390	3.125000
6.400	3.125000
6.410	3.125000
6.420	3.125000
6.430	2.812500
6.440	2.812500
6.450	2.812500
6.460	2.812500
6.470	2.812500
6.480	2.812500
6.490	2.812500
6.500	2.812500
6.510	1.718750
6.520	1.093750
6.530	0.781250
6.540	0.781250
6.550	0.781250
6.560	0.703120
6.570	0.312500
6.580	0.312500
6.590	0.312500
6.600	0.312500
6.610	0.312500
6.620	0.312500
6.630	0.312500
6.640	0.312500
6.650	0.312500
6.660	0.468750
6.670	0.625000
6.680	1.093750
6.690	1.093750
6.700	1.250000
6.710	1.250000
6.720	1.250000
6.730	1.250000
6.740	1.250000
6.750	1.250000
6.760	1.250000
6.770	1.250000
6.780	1.250000
6.790	1.250000
6.800	1.250000
6.810	1.250000
6.820	1.250000
6.830	1.250000
6.840	1.250000
6.850	1.250000
6.860	1.250000
6.870	1.250000
6.880	1.250000
6.890	1.250000
6.900	1.250000
6.910	1.250000
6.920	1.250000
6.930	1.250000
6.940	1.250000
6.950	1.250000
6.960	1.250000
6.970	1.250000
6.980	1.093750
6.990	1.015620
7.000	1.015620
7.010	0.703120
7.020	0.234380
7.030	0.000000
7.040	-0.156250
7.050	-0.156250
7.060	-0.156250
7.070	-0.156250
7.080	-0.156250
7.090	-0.156250
7.100	-0.156250
7.110	-0.625000
7.120	-0.781250
7.130	-0.937500
7.140	-1.640620
7.150	-2.109380
7.160	-2.187500
7.170	-2.187500
7.180	-2.187500
7.190	-2.187500
7.200	-2.187500
7.210	-2.187500
7.220	-2.187500
7.230	-2.187500
7.240	-2.187500
7.250	-2.187500
7.260	-2.187500
7.270	-2.187500
7.280	-2.187500
7.290	-2.187500
7.300	-2.187500
7.310	-2.187500
7.320	-2.187500
7.330	-2.187500
7.340	-2.187500
7.350	-2.187500
7.360	-2.187500
7.370	-2.187500
7.380	-2.187500
7.390	-2.187500
7.400	-1.875000
7.410	-1.640620
7.420	-1.640620
7.430	-1.640620
7.440	-1.562500
7.450	-1.406250
7.460	-1.406250
7.470	-1.406250
7.480	-1.406250
7.490	-1.406250
7.500	-1.406250
7.510	-1.406250
7.520	-1.406250
7.530	-1.406250
7.540	-1.406250
7.550	-1.406250
7.560	-1.406250
7.570	-1.406250
7.580	-1.406250
7.590	-0.781250
7.600	-0.703120
7.610	-0.703120
7.620	-0.468750
7.630	-0.468750
7.640	-0.468750
7.650	-0.156250
7.660	0.156250
7.670	0.156250
7.680	0.156250
7.690	0.156250
7.700	0.156250
7.710	0.156250
7.720	0.156250
7.730	0.156250
7.740	0.156250
7.750	0.156250
7.760	0.156250
7.770	0.156250
7.780	0.156250
7.790	0.156250
7.800	0.156250
7.810	0.156250
7.820	0.156250
7.830	0.156250
7.840	0.156250
7.850	0.156250
7.860	0.078120
7.870	0.078120
7.880	0.078120
7.890	0.078120
7.900	-0.546880
7.910	-0.859380
7.920	-0.859380
7.930	-0.859380
7.940	-1.093750
7.950	-1.093750
7.960	-1.093750
7.970	-1.093750
7.980	-1.093750
7.990	-1.093750
8.000	-1.093750
8.010	-1.093750
8.020	-1.093750
8.030	-1.093750
8.040	-1.093750
8.050	-1.093750
8.060	-1.093750
8.070	-1.093750
8.080	-1.093750
8.090	-1.093750
8.100	-1.093750
8.110	-1.093750
8.120	-1.093750
8.130	-1.093750
8.140	-1.093750
8.150	-1.093750
8.160	-1.093750
8.170	-1.093750
8.180	-1.093750
8.190	-1.093750
8.200	-1.093750
8.210	-1.093750
8.220	-1.093750
8.230	-1.093750
8.240	-1.093750
8.250	-1.093750
8.260	-1.093750
8.270	-1.093750
8.280	-1.093750
8.290	-1.093750
8.300	-1.093750
8.310	-1.093750
8.320	-1.093750
8.330	-1.093750
8.340	-1.093750
8.350	-1.093750
8.360	-1.093750
8.370	-1.093750
8.380	-1.093750
8.390	-1.093750
8.400	-1.093750
8.410	-1.093750
8.420	-1.093750
8.430	-1.132810
8.440	-1.289060
8.450	-1.523440
8.460	-1.523440
8.470	-1.523440
8.480	-1.523440
8.490	-1.523440
8.500	-1.523440
8.510	-1.523440
8.520	-1.523440
8.530	-1.523440
8.540	-1.523440
8.550	-1.523440
8.560	-1.523440
8.570	-1.523440
8.580	-1.523440
8.590	-1.523440
8.600	-1.523440
8.610	-1.523440
8.620	-1.523440
8.630	-1.523440
8.640	-1.523440
8.650	-1.523440
8.660	-1.445310
8.670	-1.445310
8.680	-1.406250
8.690	-1.289060
8.700	-1.289060
8.710	-1.171880
8.720	-0.859380
8.730	-0.703120
8.740	-0.351560
8.750	-0.234380
8.760	-0.117190
8.770	-0.117190
8.780	0.117190
8.790	0.351560
8.800	0.585940
8.810	0.585940
8.820	0.820310
8.830	1.132810
8.840	1.250000
8.850	1.445310
8.860	1.523440
8.870	1.523440
8.880	1.523440
8.890	1.523440
8.900	1.523440
8.910	1.523440
8.920	1.523440
8.930	1.523440
8.940	1.523440
8.950	1.523440
8.960	1.523440
8.970	1.523440
8.980	1.601560
8.990	1.601560
9.000	1.601560
9.010	1.601560
9.020	1.601560
9.030	1.601560
9.040	1.601560
9.050	1.601560
9.060	1.601560
9.070	1.601560
9.080	1.757810
9.090	1.835940
9.100	2.109380
9.110	2.187500
9.120	2.187500
9.130	2.578120
9.140	2.929690
9.150	2.968750
9.160	2.968750
9.170	2.968750
9.180	2.968750
9.190	3.046880
9.200	3.046880
9.210	3.046880
9.220	3.046880
9.230	3.164060
9.240	3.242190
9.250	3.242190
9.260	3.242190
9.270	3.242190
9.280	3.242190
9.290	3.242190
9.300	3.242190
9.310	3.242190
9.320	3.242190
9.330	3.242190
9.340	3.398440
9.350	3.515620
9.360	3.515620
9.370	3.515620
9.380	3.593750
9.390	3.593750
9.400	3.710940
9.410	3.984380
9.420	4.257810
9.430	4.453120
9.440	4.570310
9.450	4.648440
9.460	4.648440
9.470	4.648440
9.480	4.648440
9.490	4.804690
9.500	5.000000
9.510	5.195310
9.520	5.351560
9.530	5.468750
9.540	5.468750
9.550	5.468750
9.560	5.468750
9.570	5.468750
9.580	5.468750
9.590	5.468750
9.600	5.468750
9.610	5.468750
9.620	5.468750
9.630	5.468750
9.640	5.468750
9.650	5.468750
9.660	5.468750
9.670	5.468750
9.680	5.468750
9.690	5.468750
9.700	5.468750
9.710	5.468750
9.720	5.468750
9.730	5.507810
9.740	5.507810
9.750	5.507810
9.760	5.507810
9.770	5.507810
9.780	5.507810
9.790	5.507810
9.800	5.507810
9.810	5.507810
9.820	5.507810
9.830	5.507810
9.840	5.507810
9.850	5.507810
9.860	5.468750
9.870	5.468750
9.880	5.468750
9.890	5.468750
9.900	5.468750
9.910	5.468750
9.920	5.468750
9.930	5.468750
9.940	5.468750
9.950	5.468750
9.960	5.468750
9.970	5.351560
9.980	5.234380
9.990	5.234380
10.000	5.234380
10.010	5.234380
10.020	5.234380
10.030	5.234380
10.040	5.234380
10.050	5.234380
10.060	5.234380
10.070	5.234380
10.080	5.234380
10.090	5.039060
10.100	5.039060
10.110	5.039060
10.120	5.039060
10.130	5.039060
10.140	5.039060
10.150	5.039060
10.160	5.039060
10.170	5.039060
10.180	5.039060
10.190	5.039060
10.200	5.039060
10.210	5.039060
10.220	5.039060
10.230	5.039060
10.240	5.039060
10.250	5.039060
10.260	5.039060
10.270	5.039060
10.280	5.039060
10.290	5.039060
10.300	5.039060
10.310	5.039060
10.320	5.039060
10.330	5.039060
10.340	5.039060
10.350	5.039060
10.360	5.039060
10.370	5.039060
10.380	5.039060
10.390	5.039060
10.400	5.039060
10.410	5.039060
10.420	5.039060
10.430	5.039060
10.440	5.039060
10.450	5.039060
10.460	5.039060
10.470	5.039060
10.480	5.039060
10.490	5.039060
10.500	5.039060
10.510	5.039060
10.520	5.039060
10.530	5.039060
10.540	5.039060
10.550	5.039060
10.560	5.039060
10.570	5.039060
10.580	5.039060
10.590	5.039060
10.600	5.039060
10.610	5.039060
10.620	5.039060
10.630	5.039060
10.640	4.765620
10.650	4.648440
10.660	4.648440
10.670	4.531250
10.680	4.531250
10.690	4.414060
10.700	4.414060
10.710	4.414060
10.720	4.414060
10.730	4.335940
10.740	4.218750
10.750	3.984380
10.760	3.984380
10.770	3.867190
10.780	3.867190
10.790	3.671880
10.800	3.476560
10.810	3.203120
10.820	2.929690
10.830	2.890620
10.840	2.812500
10.850	2.812500
10.860	2.812500
10.870	2.812500
10.880	2.773440
10.890	2.578120
10.900	2.382810
10.910	2.226560
10.920	2.226560
10.930	2.148440
10.940	2.148440
10.950	2.148440
10.960	2.148440
10.970	2.148440
10.980	2.148440
10.990	2.148440
11.000	2.148440
11.010	2.148440
11.020	2.148440
11.030	2.148440
11.040	2.148440
11.050	2.148440
11.060	2.148440
11.070	2.148440
11.080	2.148440
11.090	2.148440
11.100	2.148440
11.110	2.148440
11.120	2.148440
11.130	2.148440
11.140	2.148440
11.150	2.148440
11.160	2.148440
11.170	2.265620
11.180	2.500000
11.190	2.500000
11.200	2.500000
11.210	2.500000
11.220	2.500000
11.230	2.500000
11.240	2.500000
11.250	2.500000
11.260	2.539060
11.270	2.539060
11.280	2.617190
11.290	2.617190
11.300	2.617190
11.310	2.617190
11.320	2.617190
11.330	2.617190
11.340	2.617190
11.350	2.617190
11.360	2.617190
11.370	2.617190
11.380	2.617190
11.390	2.617190
11.400	2.617190
11.410	2.617190
11.420	2.617190
11.430	2.773440
11.440	2.890620
11.450	3.007810
11.460	3.125000
11.470	3.281250
11.480	3.281250
11.490	3.281250
11.500	3.281250
11.510	3.281250
11.520	3.281250
11.530	3.281250
11.540	3.281250
11.550	3.281250
11.560	3.320310
11.570	3.515620
11.580	3.671880
11.590	3.789060
11.600	3.789060
11.610	3.789060
11.620	3.789060
11.630	3.789060
11.640	3.789060
11.650	3.789060
11.660	3.789060
11.670	3.789060
11.680	3.789060
11.690	3.789060
11.700	3.789060
11.710	3.789060
11.720	3.789060
11.730	3.789060
11.740	3.789060
11.750	3.789060
11.760	3.789060
11.770	3.789060
11.780	3.789060
11.790	3.789060
11.800	3.789060
11.810	3.789060
11.820	3.789060
11.830	3.789060
11.840	3.789060
11.850	3.789060
11.860	3.789060
11.870	3.789060
11.880	3.789060
11.890	3.789060
11.900	3.789060
11.910	3.789060
11.920	3.789060
11.930	3.789060
11.940	3.789060
11.950	3.789060
11.960	3.789060
11.970	3.789060
11.980	3.789060
11.990	3.789060
12.000	3.789060
12.010	3.789060
12.020	3.789060
12.030	3.789060
12.040	3.789060
12.050	3.789060
12.060	3.789060
12.070	3.789060
12.080	3.789060
12.090	3.789060
12.100	3.789060
12.110	3.789060
12.120	3.789060
12.130	3.789060
12.140	3.789060
12.150	3.789060
12.160	3.789060
12.170	3.789060
12.180	3.789060
12.190	3.789060
12.200	3.789060
12.210	3.789060
12.220	3.789060
12.230	3.710940
12.240	3.593750
12.250	3.593750
12.260	3.593750
12.270	3.476560
12.280	3.437500
12.290	3.437500
12.300	3.320310
12.310	3.085940
12.320	2.890620
12.330	2.851560
12.340	2.851560
12.350	2.656250
12.360	2.617190
12.370	2.617190
12.380	2.500000
12.390	2.421880
12.400	2.187500
12.410	2.148440
12.420	2.148440
12.430	2.148440
12.440	2.148440
12.450	2.148440
12.460	2.148440
12.470	2.148440
12.480	2.050780
12.490	1.953120
12.500	1.816410
12.510	1.816410
12.520	1.816410
12.530	1.816410
12.540	1.816410
12.550	1.816410
12.560	1.816410
12.570	1.816410
12.580	1.816410
12.590	1.816410
12.600	1.796880
12.610	1.738280
12.620	1.738280
12.630	1.738280
12.640	1.738280
12.650	1.738280
12.660	1.718750
12.670	1.542970
12.680	1.445310
12.690	1.445310
12.700	1.445310
12.710	1.445310
12.720	1.445310
12.730	1.445310
12.740	1.386720
12.750	1.386720
12.760	1.386720
12.770	1.386720
12.780	1.386720
12.790	1.386720
12.800	1.386720
12.810	1.386720
12.820	1.386720
12.830	1.386720
12.840	1.386720
12.850	1.386720
12.860	1.386720
12.870	1.386720
12.880	1.386720
12.890	1.386720
12.900	1.386720
12.910	1.386720
12.920	1.386720
12.930	1.386720
12.940	1.308590
12.950	1.289060
12.960	1.289060
12.970	1.289060
12.980	1.289060
12.990	1.289060
13.000	1.289060
13.010	1.289060
13.020	1.289060
13.030	1.289060
13.040	1.289060
13.050	1.289060
13.060	1.289060
13.070	1.289060
13.080	1.289060
13.090	1.289060
13.100	1.289060
13.110	1.289060
13.120	1.289060
13.130	1.289060
13.140	1.289060
13.150	1.289060
13.160	1.289060
13.170	1.289060
13.180	1.289060
13.190	1.289060
13.200	1.289060
13.210	1.289060
13.220	1.289060
13.230	1.289060
13.240	1.289060
13.250	1.289060
13.260	1.289060
13.270	1.289060
13.280	1.289060
13.290	1.289060
13.300	1.289060
13.310	1.289060
13.320	1.289060
13.330	1.289060
13.340	1.289060
13.350	1.289060
13.360	1.289060
13.370	1.289060
13.380	1.289060
13.390	1.289060
13.400	1.289060
13.410	1.386720
13.420	1.484380
13.430	1.523440
13.440	1.582030
13.450	1.621090
13.460	1.699220
13.470	1.855470
13.480	1.855470
13.490	1.855470
13.500	1.855470
13.510	1.855470
13.520	1.855470
13.530	1.875000
13.540	1.914060
13.550	2.070310
13.560	2.265620
13.570	2.382810
13.580	2.519530
13.590	2.695310
13.600	2.851560
13.610	3.046880
13.620	3.183590
13.630	3.359380
13.640	3.476560
13.650	3.613280
13.660	3.750000
13.670	3.750000
13.680	3.828120
13.690	3.964840
13.700	4.101560
13.710	4.140620
13.720	4.160160
13.730	4.199220
13.740	4.296880
13.750	4.472660
13.760	4.628910
13.770	4.746090
13.780	4.843750
13.790	4.980470
13.800	5.039060
13.810	5.097660
13.820	5.156250
13.830	5.195310
13.840	5.292970
13.850	5.332030
13.860	5.390620
13.870	5.390620
13.880	5.507810
13.890	5.605470
13.900	5.742190
13.910	5.742190
13.920	5.742190
13.930	5.742190
13.940	5.742190
13.950	5.742190
13.960	5.742190
13.970	5.742190
13.980	5.742190
13.990	5.742190
14.000	5.742190
14.010	5.742190
14.020	5.742190
14.030	5.742190
14.040	5.742190
14.050	5.742190
14.060	5.742190
14.070	5.742190
14.080	5.742190
14.090	5.742190
14.100	5.742190
14.110	5.742190
14.120	5.742190
14.130	5.742190
14.140	5.742190
14.150	5.742190
14.160	5.742190
14.170	5.742190
14.180	5.742190
14.190	5.742190
14.200	5.742190
14.210	5.742190
14.220	5.742190
14.230	5.742190
14.240	5.742190
14.250	5.742190
14.260	5.742190
14.270	5.742190
14.280	5.742190
14.290	5.742190
14.300	5.683590
14.310	5.664060
14.320	5.664060
14.330	5.625000
14.340	5.566410
14.350	5.449220
14.360	5.449220
14.370	5.449220
14.380	5.449220
14.390	5.449220
14.400	5.410160
14.410	5.410160
14.420	5.410160
14.430	5.410160
14.440	5.351560
14.450	5.292970
14.460	5.292970
14.470	5.292970
14.480	5.292970
14.490	5.292970
14.500	5.292970
14.510	5.273440
14.520	5.175780
14.530	5.078120
14.540	5.058590
14.550	5.058590
14.560	5.058590
14.570	5.058590
14.580	5.058590
14.590	5.058590
14.600	5.058590
14.610	5.058590
14.620	5.058590
14.630	5.058590
14.640	5.058590
14.650	5.058590
14.660	5.058590
14.670	5.058590
14.680	5.058590
14.690	5.058590
14.700	5.058590
14.710	5.058590
14.720	5.058590
14.730	5.058590
14.740	5.058590
14.750	5.058590
14.760	5.058590
14.770	5.058590
14.780	5.058590
14.790	5.058590
14.800	5.058590
14.810	5.058590
14.820	5.058590
14.830	5.058590
14.840	5.039060
14.850	5.039060
14.860	5.039060
14.870	5.039060
14.880	4.980470
14.890	4.863280
14.900	4.863280
14.910	4.863280
14.920	4.863280
14.930	4.863280
14.940	4.726560
14.950	4.628910
14.960	4.531250
14.970	4.472660
14.980	4.394530
14.990	4.355470
