# time_in_ns	dG_in_kT
2.530	-11.250000
2.540	-11.250000
2.550	-11.250000
2.560	-11.250000
2.570	-11.250000
2.580	-11.250000
2.590	-11.250000
2.600	-11.250000
2.610	-11.250000
2.620	-11.250000
2.630	-11.250000
2.640	-11.250000
2.650	-10.625000
2.660	-6.875000
2.670	-6.875000
2.680	-6.875000
2.690	-6.875000
2.700	-6.250000
2.710	-4.375000
2.720	-1.875000
2.730	0.000000
2.740	0.000000
2.750	0.000000
2.760	0.000000
2.770	0.000000
2.780	0.000000
2.790	0.000000
2.800	0.000000
2.810	0.000000
2.820	0.000000
2.830	0.000000
2.840	0.000000
2.850	0.000000
2.860	0.000000
2.870	0.000000
2.880	0.000000
2.890	0.000000
2.900	0.000000
2.910	0.000000
2.920	0.000000
2.930	0.000000
2.940	0.000000
2.950	0.000000
2.960	0.000000
2.970	0.000000
2.980	0.000000
2.990	0.000000
3.000	-1.875000
3.010	-6.250000
3.020	-7.500000
3.030	-7.500000
3.040	-7.500000
3.050	-7.500000
3.060	-7.500000
3.070	-7.500000
3.080	-7.500000
3.090	-10.000000
3.100	-11.875000
3.110	-12.500000
3.120	-15.625000
3.130	-17.500000
3.140	-17.500000
3.150	-17.500000
3.160	-17.500000
3.170	-17.500000
3.180	-17.500000
3.190	-17.500000
3.200	-17.500000
3.210	-17.500000
3.220	-16.875000
3.230	-14.375000
3.240	-14.375000
3.250	-10.625000
3.260	-8.125000
3.270	-7.500000
3.280	-5.000000
3.290	-5.000000
3.300	-5.000000
3.310	-5.000000
3.320	-5.000000
3.330	-5.000000
3.340	-5.000000
3.350	-5.000000
3.360	-5.000000
3.370	-5.000000
3.380	-5.000000
3.390	-5.000000
3.400	-5.000000
3.410	-5.000000
3.420	-5.000000
3.430	-5.000000
3.440	-5.000000
3.450	-5.000000
3.460	-5.000000
3.470	-5.000000
3.480	-5.000000
3.490	-5.000000
3.500	-5.000000
3.510	-3.125000
3.520	0.625000
3.530	0.625000
3.540	0.625000
3.550	0.625000
3.560	0.625000
3.570	0.625000
3.580	0.625000
3.590	0.625000
3.600	0.625000
3.610	0.625000
3.620	-3.750000
3.630	-5.625000
3.640	-8.125000
3.650	-8.125000
3.660	-8.125000
3.670	-8.125000
3.680	-8.125000
3.690	-8.125000
3.700	-8.125000
3.710	-8.125000
3.720	-8.125000
3.730	-8.125000
3.740	-8.125000
3.750	-8.125000
3.760	-8.125000
3.770	-8.125000
3.780	-8.125000
3.790	-8.125000
3.800	-8.125000
3.810	-8.125000
3.820	-6.250000
3.830	-5.625000
3.840	-0.625000
3.850	0.000000
3.860	0.000000
3.870	0.000000
3.880	0.000000
3.890	0.000000
3.900	0.000000
3.910	0.000000
3.920	0.000000
3.930	0.000000
3.940	0.000000
3.950	0.000000
3.960	0.000000
3.970	3.125000
3.980	6.875000
3.990	6.875000
4.000	6.875000
4.010	6.875000
4.020	6.875000
4.030	6.875000
4.040	8.125000
4.050	10.625000
4.060	13.125000
4.070	14.375000
4.080	17.500000
4.090	17.500000
4.100	17.500000
4.110	17.500000
4.120	17.500000
4.130	17.500000
4.140	17.500000
4.150	17.500000
4.160	17.500000
4.170	17.500000
4.180	15.625000
4.190	15.625000
4.200	13.125000
4.210	12.500000
4.220	12.500000
4.230	9.375000
4.240	7.500000
4.250	5.000000
4.260	5.000000
4.270	5.000000
4.280	5.000000
4.290	5.000000
4.300	5.000000
4.310	5.000000
4.320	5.000000
4.330	5.000000
4.340	5.000000
4.350	5.000000
4.360	5.000000
4.370	5.000000
4.380	5.000000
4.390	5.000000
4.400	5.000000
4.410	5.000000
4.420	5.000000
4.430	5.000000
4.440	5.000000
4.450	5.000000
4.460	5.000000
4.470	5.000000
4.480	5.000000
4.490	5.000000
4.500	5.000000
4.510	5.000000
4.520	5.000000
4.530	5.000000
4.540	5.000000
4.550	5.000000
4.560	5.000000
4.570	5.000000
4.580	5.000000
4.590	5.000000
4.600	5.000000
4.610	5.000000
4.620	5.000000
4.630	3.437500
4.640	2.187500
4.650	1.875000
4.660	1.562500
4.670	1.250000
4.680	1.250000
4.690	1.250000
4.700	1.250000
4.710	1.250000
4.720	1.250000
4.730	1.250000
4.740	1.250000
4.750	1.250000
4.760	1.250000
4.770	1.250000
4.780	1.250000
4.790	1.250000
4.800	1.250000
4.810	1.250000
4.820	1.250000
4.830	1.250000
4.840	1.250000
4.850	1.875000
4.860	3.125000
4.870	3.125000
4.880	3.125000
4.890	3.125000
4.900	3.750000
4.910	4.687500
4.920	5.312500
4.930	5.312500
4.940	5.312500
4.950	5.312500
4.960	5.312500
4.970	5.312500
4.980	5.312500
4.990	5.312500
5.000	6.875000
5.010	9.375000
5.020	9.375000
5.030	9.375000
5.040	9.375000
5.050	9.375000
5.060	9.375000
5.070	9.375000
5.080	9.375000
5.090	9.375000
5.100	9.375000
5.110	9.375000
5.120	9.375000
5.130	9.375000
5.140	9.375000
5.150	9.375000
5.160	9.375000
5.170	9.375000
5.180	9.375000
5.190	9.375000
5.200	9.375000
5.210	9.375000
5.220	11.250000
5.230	11.250000
5.240	11.250000
5.250	11.250000
5.260	11.250000
5.270	11.250000
5.280	11.250000
5.290	11.250000
5.300	11.250000
5.310	11.250000
5.320	11.250000
5.330	11.250000
5.340	11.250000
5.350	11.250000
5.360	11.250000
5.370	11.250000
5.380	11.250000
5.390	11.250000
5.400	11.250000
5.410	10.625000
5.420	9.062500
5.430	9.062500
5.440	9.062500
5.450	9.062500
5.460	9.062500
5.470	9.062500
5.480	9.062500
5.490	7.812500
5.500	5.937500
5.510	5.625000
5.520	4.062500
5.530	4.062500
5.540	4.062500
5.550	2.500000
5.560	2.187500
5.570	1.875000
5.580	1.875000
5.590	1.875000
5.600	0.625000
5.610	0.000000
5.620	0.000000
5.630	0.000000
5.640	0.000000
5.650	0.000000
5.660	0.000000
5.670	0.000000
5.680	0.000000
5.690	0.000000
5.700	0.000000
5.710	0.000000
5.720	0.000000
5.730	0.000000
5.740	-0.312500
5.750	-1.875000
5.760	-1.875000
5.770	-1.875000
5.780	-1.875000
5.790	-1.875000
5.800	-1.875000
5.810	-1.875000
5.820	-1.875000
5.830	-1.250000
5.840	0.000000
5.850	0.000000
5.860	0.000000
5.870	0.312500
5.880	0.312500
5.890	0.312500
5.900	0.312500
5.910	0.312500
5.920	0.312500
5.930	0.312500
5.940	1.562500
5.950	2.968750
5.960	3.906250
5.970	4.375000
5.980	4.375000
5.990	4.375000
6.000	4.375000
6.010	4.375000
6.020	4.843750
6.030	5.156250
6.040	5.156250
6.050	5.156250
6.060	5.156250
6.070	5.156250
6.080	5.312500
6.090	5.312500
6.100	5.312500
6.110	5.312500
6.120	5.312500
6.130	6.562500
6.140	7.343750
6.150	7.656250
6.160	7.656250
6.170	7.656250
6.180	7.656250
6.190	7.812500
6.200	7.812500
6.210	7.812500
6.220	7.812500
6.230	7.812500
6.240	7.812500
6.250	7.812500
6.260	7.812500
6.270	7.812500
6.280	7.812500
6.290	7.812500
6.300	7.812500
6.310	7.812500
6.320	7.812500
6.330	7.812500
6.340	7.812500
6.350	7.812500
6.360	7.812500
6.370	7.812500
6.380	7.812500
6.390	7.812500
6.400	7.812500
6.410	7.812500
6.420	7.812500
6.430	7.812500
6.440	7.812500
6.450	7.031250
6.460	6.250000
6.470	6.250000
6.480	6.250000
6.490	5.625000
6.500	5.000000
6.510	4.531250
6.520	4.531250
6.530	3.906250
6.540	2.968750
6.550	2.343750
6.560	2.187500
6.570	2.187500
6.580	2.187500
6.590	2.187500
6.600	2.187500
6.610	2.187500
6.620	2.187500
6.630	2.187500
6.640	2.187500
6.650	2.187500
6.660	2.187500
6.670	2.187500
6.680	2.187500
6.690	2.187500
6.700	2.187500
6.710	2.187500
6.720	2.187500
6.730	2.187500
6.740	2.187500
6.750	2.187500
6.760	2.187500
6.770	2.187500
6.780	2.187500
6.790	2.187500
6.800	2.187500
6.810	2.187500
6.820	2.187500
6.830	2.187500
6.840	2.187500
6.850	2.187500
6.860	2.187500
6.870	2.187500
6.880	2.187500
6.890	2.187500
6.900	2.187500
6.910	2.187500
6.920	2.187500
6.930	2.187500
6.940	2.187500
6.950	2.187500
6.960	2.187500
6.970	2.187500
6.980	2.343750
6.990	2.812500
7.000	3.046880
7.010	3.046880
7.020	3.125000
7.030	3.125000
7.040	3.125000
7.050	3.125000
7.060	3.125000
7.070	3.125000
7.080	3.125000
7.090	3.125000
7.100	3.125000
7.110	2.734380
7.120	2.734380
7.130	2.343750
7.140	2.343750
7.150	2.343750
7.160	2.343750
7.170	2.343750
7.180	2.343750
7.190	2.187500
7.200	1.562500
7.210	1.250000
7.220	1.250000
7.230	1.250000
7.240	1.250000
7.250	1.250000
7.260	1.250000
7.270	1.250000
7.280	1.250000
7.290	1.250000
7.300	1.250000
7.310	1.250000
7.320	1.250000
7.330	1.250000
7.340	1.250000
7.350	1.328120
7.360	1.718750
7.370	1.796880
7.380	1.796880
7.390	1.796880
7.400	1.796880
7.410	1.796880
7.420	1.796880
7.430	1.796880
7.440	1.796880
7.450	1.796880
7.460	1.796880
7.470	1.796880
7.480	1.796880
7.490	1.796880
7.500	1.796880
7.510	1.796880
7.520	1.796880
7.530	1.796880
7.540	1.796880
7.550	1.796880
7.560	1.796880
7.570	1.796880
7.580	1.796880
7.590	1.796880
7.600	1.796880
7.610	1.796880
7.620	1.796880
7.630	1.562500
7.640	1.445310
7.650	1.445310
7.660	1.250000
7.670	1.250000
7.680	1.210940
7.690	1.132810
7.700	0.976560
7.710	0.781250
7.720	0.625000
7.730	0.625000
7.740	0.625000
7.750	0.546880
7.760	0.546880
7.770	0.546880
7.780	0.546880
7.790	0.546880
7.800	0.546880
7.810	0.546880
7.820	0.546880
7.830	0.546880
7.840	0.507810
7.850	0.273440
7.860	0.195310
7.870	0.117190
7.880	0.117190
7.890	0.117190
7.900	0.117190
7.910	0.117190
7.920	0.117190
7.930	0.117190
7.940	0.117190
7.950	0.000000
7.960	-0.234380
7.970	-0.625000
7.980	-0.625000
7.990	-0.820310
8.000	-0.820310
8.010	-0.820310
8.020	-0.820310
8.030	-0.820310
8.040	-0.820310
8.050	-0.820310
8.060	-0.820310
8.070	-0.820310
8.080	-0.976560
8.090	-0.976560
8.100	-0.976560
8.110	-0.976560
8.120	-1.171880
8.130	-1.367190
8.140	-1.562500
8.150	-1.601560
8.160	-1.679690
8.170	-1.835940
8.180	-1.835940
8.190	-1.835940
8.200	-1.835940
8.210	-1.835940
8.220	-1.835940
8.230	-1.835940
8.240	-1.835940
8.250	-1.835940
8.260	-1.835940
8.270	-1.835940
8.280	-1.835940
8.290	-1.835940
8.300	-1.835940
8.310	-1.835940
8.320	-1.835940
8.330	-1.835940
8.340	-1.835940
8.350	-1.835940
8.360	-1.835940
8.370	-1.835940
8.380	-1.835940
8.390	-1.835940
8.400	-1.835940
8.410	-1.835940
8.420	-1.835940
8.430	-1.835940
8.440	-1.835940
8.450	-1.835940
8.460	-1.835940
8.470	-1.835940
8.480	-1.835940
8.490	-1.835940
8.500	-1.835940
8.510	-1.835940
8.520	-1.835940
8.530	-1.835940
8.540	-1.718750
8.550	-1.484380
8.560	-1.210940
8.570	-1.132810
8.580	-1.132810
8.590	-1.132810
8.600	-1.132810
8.610	-1.132810
8.620	-1.132810
8.630	-1.132810
8.640	-1.132810
8.650	-1.132810
8.660	-1.132810
8.670	-1.289060
8.680	-1.367190
8.690	-1.406250
8.700	-1.406250
8.710	-1.406250
8.720	-1.406250
8.730	-1.406250
8.740	-1.406250
8.750	-1.640620
8.760	-1.679690
8.770	-1.835940
8.780	-2.031250
8.790	-2.031250
8.800	-2.031250
8.810	-2.031250
8.820	-2.031250
8.830	-2.031250
8.840	-2.031250
8.850	-2.148440
8.860	-2.382810
8.870	-2.382810
8.880	-2.382810
8.890	-2.460940
8.900	-2.539060
8.910	-2.617190
8.920	-2.617190
8.930	-2.617190
8.940	-2.617190
8.950	-2.617190
8.960	-2.734380
8.970	-2.968750
8.980	-3.125000
8.990	-3.164060
9.000	-3.203120
9.010	-3.203120
9.020	-3.203120
9.030	-3.203120
9.040	-3.203120
9.050	-3.203120
9.060	-3.203120
9.070	-3.203120
9.080	-3.203120
9.090	-3.242190
9.100	-3.515620
9.110	-3.710940
9.120	-3.710940
9.130	-3.710940
9.140	-3.710940
9.150	-3.710940
9.160	-3.710940
9.170	-3.750000
9.180	-3.945310
9.190	-4.179690
9.200	-4.179690
9.210	-4.179690
9.220	-4.179690
9.230	-4.296880
9.240	-4.375000
9.250	-4.492190
9.260	-4.570310
9.270	-4.570310
9.280	-4.570310
9.290	-4.570310
9.300	-4.570310
9.310	-4.570310
9.320	-4.570310
9.330	-4.687500
9.340	-4.687500
9.350	-4.687500
9.360	-4.687500
9.370	-4.687500
9.380	-4.687500
9.390	-4.687500
9.400	-4.687500
9.410	-4.687500
9.420	-4.687500
9.430	-4.687500
9.440	-4.687500
9.450	-4.687500
9.460	-4.687500
9.470	-4.687500
9.480	-4.687500
9.490	-4.648440
9.500	-4.648440
9.510	-4.648440
9.520	-4.648440
9.530	-4.648440
9.540	-4.531250
9.550	-4.531250
9.560	-4.492190
9.570	-4.453120
9.580	-4.453120
9.590	-4.453120
9.600	-4.453120
9.610	-4.296880
9.620	-4.257810
9.630	-3.984380
9.640	-3.632810
9.650	-3.281250
9.660	-3.125000
9.670	-2.968750
9.680	-2.773440
9.690	-2.695310
9.700	-2.500000
9.710	-2.187500
9.720	-1.953120
9.730	-1.953120
9.740	-1.953120
9.750	-1.953120
9.760	-1.953120
9.770	-1.953120
9.780	-1.953120
9.790	-1.953120
9.800	-1.953120
9.810	-1.953120
9.820	-1.953120
9.830	-1.953120
9.840	-1.953120
9.850	-1.953120
9.860	-1.953120
9.870	-1.953120
9.880	-1.953120
9.890	-1.953120
9.900	-1.953120
9.910	-1.953120
9.920	-1.953120
9.930	-1.953120
9.940	-1.953120
9.950	-1.953120
9.960	-1.953120
9.970	-1.953120
9.980	-1.953120
9.990	-1.953120
10.000	-1.953120
10.010	-1.953120
10.020	-1.953120
10.030	-1.953120
10.040	-1.953120
10.050	-1.953120
10.060	-1.953120
10.070	-1.953120
10.080	-1.953120
10.090	-1.953120
10.100	-1.953120
10.110	-1.953120
10.120	-1.953120
10.130	-1.953120
10.140	-1.953120
10.150	-1.953120
10.160	-1.953120
10.170	-1.953120
10.180	-1.953120
10.190	-1.953120
10.200	-1.953120
10.210	-1.953120
10.220	-1.953120
10.230	-1.953120
10.240	-1.953120
10.250	-1.796880
10.260	-1.757810
10.270	-1.757810
10.280	-1.757810
10.290	-1.640620
10.300	-1.640620
10.310	-1.640620
10.320	-1.640620
10.330	-1.640620
10.340	-1.640620
10.350	-1.640620
10.360	-1.640620
10.370	-1.640620
10.380	-1.640620
10.390	-1.640620
10.400	-1.640620
10.410	-1.640620
10.420	-1.640620
10.430	-1.640620
10.440	-1.640620
10.450	-1.640620
10.460	-1.640620
10.470	-1.640620
10.480	-1.640620
10.490	-1.640620
10.500	-1.640620
10.510	-1.640620
10.520	-1.640620
10.530	-1.640620
10.540	-1.640620
10.550	-1.640620
10.560	-1.640620
10.570	-1.640620
10.580	-1.640620
10.590	-1.640620
10.600	-1.640620
10.610	-1.640620
10.620	-1.640620
10.630	-1.640620
10.640	-1.640620
10.650	-1.640620
10.660	-1.640620
10.670	-1.640620
10.680	-1.289060
10.690	-1.093750
10.700	-1.054690
10.710	-0.976560
10.720	-0.781250
10.730	-0.703120
10.740	-0.546880
10.750	-0.546880
10.760	-0.546880
10.770	-0.546880
10.780	-0.351560
10.790	-0.273440
10.800	-0.273440
10.810	-0.273440
10.820	-0.273440
10.830	-0.273440
10.840	-0.273440
10.850	-0.273440
10.860	-0.273440
10.870	-0.273440
10.880	-0.273440
10.890	-0.273440
10.900	-0.195310
10.910	-0.156250
10.920	-0.156250
10.930	-0.156250
10.940	-0.156250
10.950	-0.156250
10.960	-0.156250
10.970	0.117190
10.980	0.195310
10.990	0.195310
11.000	0.234380
11.010	0.234380
11.020	0.273440
11.030	0.273440
11.040	0.273440
11.050	0.273440
11.060	0.273440
11.070	0.273440
11.080	0.429690
11.090	0.429690
11.100	0.429690
11.110	0.468750
11.120	0.468750
11.130	0.468750
11.140	0.468750
11.150	0.468750
11.160	0.468750
11.170	0.468750
11.180	0.468750
11.190	0.468750
11.200	0.468750
11.210	0.468750
11.220	0.468750
11.230	0.468750
11.240	0.468750
11.250	0.468750
11.260	0.468750
11.270	0.468750
11.280	0.468750
11.290	0.468750
11.300	0.468750
11.310	0.468750
11.320	0.468750
11.330	0.468750
11.340	0.468750
11.350	0.468750
11.360	0.468750
11.370	0.468750
11.380	0.468750
11.390	0.468750
11.400	0.468750
11.410	0.468750
11.420	0.351560
11.430	0.351560
11.440	0.195310
11.450	0.078120
11.460	0.078120
11.470	0.078120
11.480	0.078120
11.490	-0.039060
11.500	-0.195310
11.510	-0.351560
11.520	-0.429690
11.530	-0.625000
11.540	-0.820310
11.550	-0.820310
11.560	-0.820310
11.570	-0.820310
11.580	-0.820310
11.590	-0.820310
11.600	-0.820310
11.610	-0.820310
11.620	-0.820310
11.630	-0.820310
11.640	-0.820310
11.650	-0.820310
11.660	-0.820310
11.670	-0.937500
11.680	-1.093750
11.690	-1.093750
11.700	-1.093750
11.710	-1.093750
11.720	-1.093750
11.730	-1.093750
11.740	-1.093750
11.750	-1.093750
11.760	-1.093750
11.770	-1.093750
11.780	-1.093750
11.790	-1.093750
11.800	-1.093750
11.810	-1.093750
11.820	-0.937500
11.830	-0.585940
11.840	-0.351560
11.850	-0.312500
11.860	-0.195310
11.870	0.078120
11.880	0.156250
11.890	0.156250
11.900	0.156250
11.910	0.234380
11.920	0.312500
11.930	0.429690
11.940	0.429690
11.950	0.429690
11.960	0.507810
11.970	0.546880
11.980	0.546880
11.990	0.546880
12.000	0.546880
12.010	0.546880
12.020	0.546880
12.030	0.546880
12.040	0.546880
12.050	0.546880
12.060	0.546880
12.070	0.546880
12.080	0.546880
12.090	0.546880
12.100	0.546880
12.110	0.546880
12.120	0.546880
12.130	0.546880
12.140	0.546880
12.150	0.546880
12.160	0.546880
12.170	0.546880
12.180	0.546880
12.190	0.546880
12.200	0.546880
12.210	0.546880
12.220	0.546880
12.230	0.546880
12.240	0.546880
12.250	0.546880
12.260	0.546880
12.270	0.546880
12.280	0.546880
12.290	0.546880
12.300	0.546880
12.310	0.546880
12.320	0.546880
12.330	0.546880
12.340	0.546880
12.350	0.546880
12.360	0.546880
12.370	0.546880
12.380	0.546880
12.390	0.546880
12.400	0.546880
12.410	0.546880
12.420	0.546880
12.430	0.546880
12.440	0.546880
12.450	0.546880
12.460	0.546880
12.470	0.546880
12.480	0.546880
12.490	0.546880
12.500	0.546880
12.510	0.546880
12.520	0.546880
12.530	0.546880
12.540	0.546880
12.550	0.546880
12.560	0.546880
12.570	0.546880
12.580	0.546880
12.590	0.546880
12.600	0.546880
12.610	0.546880
12.620	0.546880
12.630	0.546880
12.640	0.546880
12.650	0.546880
12.660	0.546880
12.670	0.546880
12.680	0.546880
12.690	0.546880
12.700	0.546880
12.710	0.546880
12.720	0.546880
12.730	0.546880
12.740	0.546880
12.750	0.468750
12.760	0.273440
12.770	0.195310
12.780	-0.039060
12.790	-0.156250
12.800	-0.312500
12.810	-0.390620
12.820	-0.390620
12.830	-0.390620
12.840	-0.664060
12.850	-0.859380
12.860	-1.015620
12.870	-1.171880
12.880	-1.367190
12.890	-1.718750
12.900	-1.796880
12.910	-1.796880
12.920	-1.796880
12.930	-1.796880
12.940	-1.796880
12.950	-1.796880
12.960	-1.796880
12.970	-1.796880
12.980	-1.796880
12.990	-1.796880
13.000	-1.796880
13.010	-1.796880
13.020	-1.796880
13.030	-1.796880
13.040	-1.796880
13.050	-1.757810
13.060	-1.718750
13.070	-1.718750
13.080	-1.718750
13.090	-1.718750
13.100	-1.718750
13.110	-1.718750
13.120	-1.718750
13.130	-1.718750
13.140	-1.718750
13.150	-1.718750
13.160	-1.718750
13.170	-1.718750
13.180	-1.718750
13.190	-1.718750
13.200	-1.718750
13.210	-1.718750
13.220	-1.718750
13.230	-1.718750
13.240	-1.718750
13.250	-1.679690
13.260	-1.523440
13.270	-1.503910
13.280	-1.367190
13.290	-1.347660
13.300	-1.347660
13.310	-1.308590
13.320	-1.269530
13.330	-1.269530
13.340	-1.269530
13.350	-1.269530
13.360	-1.269530
13.370	-1.269530
13.380	-1.191410
13.390	-1.074220
13.400	-0.957030
13.410	-0.859380
13.420	-0.859380
13.430	-0.859380
13.440	-0.859380
13.450	-0.859380
13.460	-0.859380
13.470	-0.859380
13.480	-0.859380
13.490	-0.859380
13.500	-0.859380
13.510	-0.859380
13.520	-0.859380
13.530	-0.859380
13.540	-0.859380
13.550	-0.859380
13.560	-0.859380
13.570	-0.859380
13.580	-0.859380
13.590	-0.839840
13.600	-0.839840
13.610	-0.839840
13.620	-0.839840
13.630	-0.839840
13.640	-0.820310
13.650	-0.820310
13.660	-0.820310
13.670	-0.820310
13.680	-0.820310
13.690	-0.820310
13.700	-0.820310
13.710	-0.820310
13.720	-0.820310
13.730	-0.820310
13.740	-0.820310
13.750	-0.820310
13.760	-0.820310
13.770	-0.820310
13.780	-0.820310
13.790	-0.820310
13.800	-0.820310
13.810	-0.820310
13.820	-0.820310
13.830	-0.820310
13.840	-0.820310
13.850	-0.820310
13.860	-0.820310
13.870	-0.820310
13.880	-0.820310
13.890	-0.820310
13.900	-0.820310
13.910	-0.820310
13.920	-0.820310
13.930	-0.820310
13.940	-0.820310
13.950	-0.820310
13.960	-0.820310
13.970	-0.820310
13.980	-0.820310
13.990	-0.820310
14.000	-0.820310
14.010	-0.820310
14.020	-0.820310
14.030	-0.820310
14.040	-0.820310
14.050	-0.820310
14.060	-0.820310
14.070	-0.820310
14.080	-0.820310
14.090	-0.820310
14.100	-0.820310
14.110	-0.820310
14.120	-0.820310
14.130	-0.820310
14.140	-0.820310
14.150	-0.820310
14.160	-0.820310
14.170	-0.820310
14.180	-0.820310
14.190	-0.820310
14.200	-0.820310
14.210	-0.820310
14.220	-0.820310
14.230	-0.820310
14.240	-0.820310
14.250	-0.820310
14.260	-0.820310
14.270	-0.820310
14.280	-0.820310
14.290	-0.820310
14.300	-0.820310
14.310	-0.820310
14.320	-0.820310
14.330	-0.820310
14.340	-0.820310
14.350	-0.820310
14.360	-0.820310
14.370	-0.781250
14.380	-0.703120
14.390	-0.683590
14.400	-0.625000
14.410	-0.546880
14.420	-0.527340
14.430	-0.429690
14.440	-0.332030
14.450	-0.332030
14.460	-0.312500
14.470	-0.234380
14.480	-0.097660
14.490	-0.019530
14.500	-0.019530
14.510	0.039060
14.520	0.136720
14.530	0.214840
14.540	0.234380
14.550	0.312500
14.560	0.312500
14.570	0.312500
14.580	0.312500
14.590	0.351560
14.600	0.390620
14.610	0.390620
14.620	0.390620
14.630	0.390620
14.640	0.390620
14.650	0.390620
