# time_in_ns	dG_in_kT
2.490	-28.750000
2.500	-28.750000
2.510	-28.750000
2.520	-28.750000
2.530	-28.750000
2.540	-28.750000
2.550	-28.750000
2.560	-28.750000
2.570	-28.750000
2.580	-28.750000
2.590	-28.750000
2.600	-28.750000
2.610	-28.750000
2.620	-28.750000
2.630	-28.750000
2.640	-28.750000
2.650	-30.000000
2.660	-31.250000
2.670	-31.250000
2.680	-33.125000
2.690	-35.625000
2.700	-35.625000
2.710	-38.125000
2.720	-38.125000
2.730	-38.125000
2.740	-38.125000
2.750	-38.125000
2.760	-38.125000
2.770	-37.500000
2.780	-35.000000
2.790	-33.125000
2.800	-30.000000
2.810	-26.250000
2.820	-25.625000
2.830	-24.375000
2.840	-24.375000
2.850	-24.375000
2.860	-24.375000
2.870	-24.375000
2.880	-24.375000
2.890	-22.500000
2.900	-22.500000
2.910	-20.000000
2.920	-20.000000
2.930	-16.250000
2.940	-15.625000
2.950	-15.625000
2.960	-15.625000
2.970	-15.625000
2.980	-15.625000
2.990	-15.000000
3.000	-11.250000
3.010	-11.250000
3.020	-11.250000
3.030	-11.250000
3.040	-11.250000
3.050	-11.250000
3.060	-11.250000
3.070	-11.250000
3.080	-11.250000
3.090	-11.250000
3.100	-11.250000
3.110	-11.250000
3.120	-11.250000
3.130	-11.250000
3.140	-11.250000
3.150	-11.250000
3.160	-11.250000
3.170	-11.250000
3.180	-11.250000
3.190	-11.250000
3.200	-11.250000
3.210	-9.375000
3.220	-3.750000
3.230	-3.750000
3.240	-2.500000
3.250	-2.500000
3.260	-2.500000
3.270	-2.500000
3.280	-2.500000
3.290	-2.500000
3.300	-2.500000
3.310	-2.500000
3.320	-2.500000
3.330	-2.500000
3.340	-2.500000
3.350	-2.500000
3.360	-2.500000
3.370	-2.500000
3.380	0.000000
3.390	1.250000
3.400	1.250000
3.410	1.250000
3.420	1.250000
3.430	1.250000
3.440	1.250000
3.450	1.250000
3.460	1.250000
3.470	1.250000
3.480	1.250000
3.490	1.250000
3.500	1.250000
3.510	1.250000
3.520	1.250000
3.530	1.250000
3.540	1.250000
3.550	1.250000
3.560	1.250000
3.570	1.250000
3.580	1.250000
3.590	1.250000
3.600	1.250000
3.610	1.250000
3.620	5.000000
3.630	7.500000
3.640	9.375000
3.650	9.375000
3.660	9.375000
3.670	9.375000
3.680	13.125000
3.690	17.500000
3.700	17.500000
3.710	17.500000
3.720	17.500000
3.730	17.500000
3.740	17.500000
3.750	17.500000
3.760	17.500000
3.770	17.500000
3.780	17.500000
3.790	17.500000
3.800	17.500000
3.810	17.500000
3.820	17.500000
3.830	14.375000
3.840	13.750000
3.850	13.750000
3.860	13.750000
3.870	8.125000
3.880	8.125000
3.890	8.125000
3.900	8.125000
3.910	8.125000
3.920	8.125000
3.930	8.125000
3.940	5.000000
3.950	0.625000
3.960	0.625000
3.970	-0.625000
3.980	-0.625000
3.990	-0.625000
4.000	-0.625000
4.010	-0.625000
4.020	-0.625000
4.030	-0.625000
4.040	-0.625000
4.050	-0.625000
4.060	-0.625000
4.070	-0.625000
4.080	-0.625000
4.090	-0.625000
4.100	-0.625000
4.110	-0.625000
4.120	-0.625000
4.130	-0.625000
4.140	-0.625000
4.150	1.875000
4.160	1.875000
4.170	3.750000
4.180	3.750000
4.190	3.750000
4.200	3.750000
4.210	3.750000
4.220	3.750000
4.230	3.750000
4.240	3.750000
4.250	3.750000
4.260	3.750000
4.270	3.750000
4.280	3.750000
4.290	3.750000
4.300	3.750000
4.310	3.750000
4.320	3.750000
4.330	3.750000
4.340	3.750000
4.350	3.750000
4.360	3.750000
4.370	3.750000
4.380	3.750000
4.390	3.750000
4.400	3.750000
4.410	3.750000
4.420	3.750000
4.430	3.750000
4.440	2.500000
4.450	-1.875000
4.460	-1.875000
4.470	-1.875000
4.480	-4.375000
4.490	-5.000000
4.500	-5.000000
4.510	-5.000000
4.520	-5.000000
4.530	-5.000000
4.540	-5.000000
4.550	-6.875000
4.560	-6.875000
4.570	-6.875000
4.580	-6.875000
4.590	-6.875000
4.600	-6.875000
4.610	-6.875000
4.620	-8.125000
4.630	-8.125000
4.640	-8.125000
4.650	-8.125000
4.660	-8.125000
4.670	-8.125000
4.680	-8.125000
4.690	-8.125000
4.700	-8.125000
4.710	-8.125000
4.720	-8.125000
4.730	-8.125000
4.740	-8.125000
4.750	-8.125000
4.760	-8.125000
4.770	-8.125000
4.780	-8.125000
4.790	-8.125000
4.800	-8.125000
4.810	-8.125000
4.820	-8.125000
4.830	-8.125000
4.840	-6.875000
4.850	-5.937500
4.860	-3.437500
4.870	-2.812500
4.880	-2.500000
4.890	-2.500000
4.900	-2.500000
4.910	-2.500000
4.920	-2.500000
4.930	-2.500000
4.940	-2.500000
4.950	-1.875000
4.960	-1.875000
4.970	-0.937500
4.980	1.250000
4.990	1.250000
5.000	1.250000
5.010	1.250000
5.020	1.250000
5.030	1.250000
5.040	1.250000
5.050	1.250000
5.060	1.250000
5.070	2.187500
5.080	2.812500
5.090	5.000000
5.100	6.562500
5.110	6.562500
5.120	6.562500
5.130	6.562500
5.140	6.562500
5.150	6.562500
5.160	6.562500
5.170	6.562500
5.180	6.562500
5.190	6.562500
5.200	6.562500
5.210	6.562500
5.220	6.562500
5.230	6.562500
5.240	6.562500
5.250	6.562500
5.260	6.562500
5.270	6.562500
5.280	6.562500
5.290	6.562500
5.300	6.562500
5.310	6.562500
5.320	6.562500
5.330	6.562500
5.340	7.500000
5.350	9.062500
5.360	10.312500
5.370	10.625000
5.380	10.625000
5.390	10.625000
5.400	10.625000
5.410	10.625000
5.420	10.625000
5.430	10.625000
5.440	10.625000
5.450	10.625000
5.460	10.625000
5.470	11.562500
5.480	12.812500
5.490	14.687500
5.500	14.687500
5.510	14.687500
5.520	14.687500
5.530	15.000000
5.540	15.312500
5.550	15.312500
5.560	15.312500
5.570	15.312500
5.580	15.312500
5.590	15.312500
5.600	15.312500
5.610	15.312500
5.620	15.312500
5.630	15.312500
5.640	15.312500
5.650	15.312500
5.660	15.312500
5.670	15.312500
5.680	15.312500
5.690	15.312500
5.700	13.437500
5.710	11.562500
5.720	10.312500
5.730	9.375000
5.740	9.375000
5.750	9.375000
5.760	9.375000
5.770	8.750000
5.780	8.750000
5.790	7.500000
5.800	5.312500
5.810	4.687500
5.820	4.687500
5.830	4.687500
5.840	4.687500
5.850	4.687500
5.860	4.687500
5.870	4.687500
5.880	4.687500
5.890	4.687500
5.900	4.687500
5.910	4.687500
5.920	4.687500
5.930	4.687500
5.940	4.687500
5.950	4.687500
5.960	4.687500
5.970	4.687500
5.980	4.687500
5.990	4.687500
6.000	4.687500
6.010	4.687500
6.020	4.687500
6.030	4.687500
6.040	4.687500
6.050	4.687500
6.060	4.687500
6.070	4.687500
6.080	4.687500
6.090	4.687500
6.100	4.687500
6.110	4.687500
6.120	4.687500
6.130	4.687500
6.140	4.687500
6.150	4.687500
6.160	4.687500
6.170	4.687500
6.180	4.687500
6.190	4.375000
6.200	4.375000
6.210	4.375000
6.220	4.218750
6.230	2.968750
6.240	2.656250
6.250	2.656250
6.260	2.656250
6.270	2.656250
6.280	2.656250
6.290	2.656250
6.300	2.656250
6.310	2.656250
6.320	2.656250
6.330	2.656250
6.340	2.656250
6.350	2.656250
6.360	2.656250
6.370	2.656250
6.380	2.656250
6.390	2.656250
6.400	2.656250
6.410	2.656250
6.420	2.656250
6.430	2.656250
6.440	2.656250
6.450	2.656250
6.460	2.656250
6.470	2.656250
6.480	2.656250
6.490	2.656250
6.500	2.656250
6.510	2.656250
6.520	2.656250
6.530	2.656250
6.540	2.656250
6.550	2.500000
6.560	1.875000
6.570	1.406250
6.580	0.781250
6.590	-0.312500
6.600	-0.312500
6.610	-0.625000
6.620	-1.562500
6.630	-1.875000
6.640	-1.875000
6.650	-1.875000
6.660	-1.875000
6.670	-1.875000
6.680	-1.875000
6.690	-1.875000
6.700	-1.875000
6.710	-1.875000
6.720	-1.875000
6.730	-2.968750
6.740	-3.437500
6.750	-3.437500
6.760	-3.437500
6.770	-3.437500
6.780	-3.437500
6.790	-3.437500
6.800	-3.437500
6.810	-4.375000
6.820	-4.843750
6.830	-5.937500
6.840	-6.875000
6.850	-6.875000
6.860	-6.875000
6.870	-6.875000
6.880	-6.875000
6.890	-6.875000
6.900	-6.875000
6.910	-6.875000
6.920	-6.875000
6.930	-6.875000
6.940	-6.875000
6.950	-6.875000
6.960	-6.875000
6.970	-6.875000
6.980	-6.875000
6.990	-6.875000
7.000	-6.875000
7.010	-6.875000
7.020	-6.875000
7.030	-5.937500
7.040	-5.781250
7.050	-5.156250
7.060	-5.156250
7.070	-5.156250
7.080	-5.156250
7.090	-4.218750
7.100	-3.593750
7.110	-3.593750
7.120	-3.437500
7.130	-2.500000
7.140	-2.500000
7.150	-2.500000
7.160	-2.500000
7.170	-2.500000
7.180	-2.500000
7.190	-2.500000
7.200	-2.500000
7.210	-2.500000
7.220	-1.718750
7.230	-1.093750
7.240	-1.093750
7.250	-1.093750
7.260	-1.093750
7.270	-0.781250
7.280	0.312500
7.290	0.468750
7.300	0.468750
7.310	0.468750
7.320	0.468750
7.330	0.468750
7.340	0.468750
7.350	0.468750
7.360	0.468750
7.370	0.468750
7.380	0.468750
7.390	0.468750
7.400	0.468750
7.410	0.468750
7.420	0.468750
7.430	0.468750
7.440	0.468750
7.450	0.468750
7.460	0.468750
7.470	0.468750
7.480	0.468750
7.490	0.468750
7.500	0.468750
7.510	0.468750
7.520	0.468750
7.530	0.468750
7.540	0.468750
7.550	0.468750
7.560	0.468750
7.570	0.468750
7.580	0.468750
7.590	0.468750
7.600	0.468750
7.610	0.468750
7.620	0.468750
7.630	0.468750
7.640	0.468750
7.650	0.468750
7.660	0.468750
7.670	0.468750
7.680	0.468750
7.690	0.468750
7.700	0.468750
7.710	0.468750
7.720	0.468750
7.730	0.468750
7.740	0.234380
7.750	-0.156250
7.760	-0.390620
7.770	-0.390620
7.780	-0.546880
7.790	-0.546880
7.800	-0.546880
7.810	-0.703120
7.820	-0.781250
7.830	-1.406250
7.840	-1.796880
7.850	-2.187500
7.860	-2.578120
7.870	-2.734380
7.880	-2.734380
7.890	-2.734380
7.900	-2.734380
7.910	-2.734380
7.920	-2.734380
7.930	-2.734380
7.940	-2.734380
7.950	-2.734380
7.960	-2.734380
7.970	-2.734380
7.980	-2.734380
7.990	-2.734380
8.000	-2.734380
8.010	-2.734380
8.020	-2.734380
8.030	-2.734380
8.040	-2.656250
8.050	-1.953120
8.060	-1.484380
8.070	-1.328120
8.080	-1.328120
8.090	-1.328120
8.100	-1.328120
8.110	-1.328120
8.120	-1.328120
8.130	-1.328120
8.140	-0.859380
8.150	-0.859380
8.160	-0.859380
8.170	-0.859380
8.180	-0.859380
8.190	-0.859380
8.200	-0.625000
8.210	-0.546880
8.220	-0.546880
8.230	0.078120
8.240	0.234380
8.250	0.234380
8.260	0.234380
8.270	0.703120
8.280	1.015620
8.290	1.171880
8.300	1.718750
8.310	2.500000
8.320	2.968750
8.330	2.968750
8.340	2.968750
8.350	2.968750
8.360	2.968750
8.370	2.968750
8.380	2.968750
8.390	2.968750
8.400	2.968750
8.410	2.968750
8.420	2.968750
8.430	2.968750
8.440	2.968750
8.450	2.968750
8.460	2.968750
8.470	2.968750
8.480	2.968750
8.490	2.968750
8.500	2.968750
8.510	2.968750
8.520	2.968750
8.530	2.968750
8.540	2.968750
8.550	2.968750
8.560	2.968750
8.570	2.968750
8.580	2.968750
8.590	2.968750
8.600	2.968750
8.610	2.968750
8.620	2.968750
8.630	3.046880
8.640	3.046880
8.650	3.203120
8.660	3.203120
8.670	3.281250
8.680	3.281250
8.690	3.281250
8.700	3.281250
8.710	3.281250
8.720	3.281250
8.730	3.281250
8.740	3.281250
8.750	3.281250
8.760	3.281250
8.770	3.281250
8.780	3.281250
8.790	3.281250
8.800	3.281250
8.810	3.281250
8.820	3.281250
8.830	3.281250
8.840	3.281250
8.850	3.281250
8.860	3.281250
8.870	3.281250
8.880	3.281250
8.890	3.281250
8.900	3.281250
8.910	3.281250
8.920	3.281250
8.930	3.281250
8.940	3.281250
8.950	3.281250
8.960	3.281250
8.970	3.281250
8.980	3.281250
8.990	3.281250
9.000	3.281250
9.010	3.281250
9.020	3.281250
9.030	3.203120
9.040	3.203120
9.050	2.929690
9.060	2.812500
9.070	2.617190
9.080	2.500000
9.090	2.500000
9.100	2.382810
9.110	2.343750
9.120	2.343750
9.130	2.343750
9.140	2.343750
9.150	2.187500
9.160	2.070310
9.170	1.992190
9.180	1.953120
9.190	1.875000
9.200	1.875000
9.210	1.796880
9.220	1.796880
9.230	1.796880
9.240	1.796880
9.250	1.796880
9.260	1.796880
9.270	1.796880
9.280	1.796880
9.290	1.796880
9.300	1.796880
9.310	1.796880
9.320	1.796880
9.330	1.796880
9.340	1.796880
9.350	1.796880
9.360	1.796880
9.370	1.796880
9.380	1.796880
9.390	1.796880
9.400	1.796880
9.410	1.796880
9.420	1.796880
9.430	1.796880
9.440	1.796880
9.450	1.796880
9.460	1.718750
9.470	1.484380
9.480	1.328120
9.490	1.210940
9.500	1.210940
9.510	1.210940
9.520	1.210940
9.530	1.210940
9.540	1.210940
9.550	1.210940
9.560	1.210940
9.570	1.210940
9.580	1.210940
9.590	1.210940
9.600	1.210940
9.610	1.210940
9.620	1.210940
9.630	1.210940
9.640	1.210940
9.650	1.210940
9.660	1.210940
9.670	1.210940
9.680	1.210940
9.690	1.210940
9.700	1.210940
9.710	1.210940
9.720	1.210940
9.730	1.210940
9.740	1.210940
9.750	1.210940
9.760	1.210940
9.770	1.210940
9.780	1.210940
9.790	1.210940
9.800	1.210940
9.810	1.210940
9.820	1.250000
9.830	1.445310
9.840	1.640620
9.850	1.718750
9.860	1.718750
9.870	1.718750
9.880	1.718750
9.890	1.718750
9.900	1.718750
9.910	1.718750
9.920	1.718750
9.930	1.718750
9.940	1.718750
9.950	1.718750
9.960	1.796880
9.970	1.953120
9.980	1.953120
9.990	2.109380
10.000	2.148440
10.010	2.148440
10.020	2.148440
10.030	2.148440
10.040	2.148440
10.050	2.148440
10.060	2.148440
10.070	2.148440
10.080	2.148440
10.090	2.148440
10.100	2.148440
10.110	2.148440
10.120	2.148440
10.130	2.148440
10.140	2.148440
10.150	2.148440
10.160	1.992190
10.170	1.914060
10.180	1.914060
10.190	1.914060
10.200	1.914060
10.210	1.914060
10.220	1.796880
10.230	1.601560
10.240	1.601560
10.250	1.601560
10.260	1.601560
10.270	1.601560
10.280	1.601560
10.290	1.601560
10.300	1.601560
10.310	1.601560
10.320	1.601560
10.330	1.601560
10.340	1.601560
10.350	1.601560
10.360	1.601560
10.370	1.601560
10.380	1.601560
10.390	1.601560
10.400	1.601560
10.410	1.601560
10.420	1.601560
10.430	1.601560
10.440	1.601560
10.450	1.601560
10.460	1.601560
10.470	1.601560
10.480	1.601560
10.490	1.718750
10.500	1.914060
10.510	1.914060
10.520	1.914060
10.530	2.109380
10.540	2.187500
10.550	2.187500
10.560	2.187500
10.570	2.187500
10.580	2.187500
10.590	2.187500
10.600	2.187500
10.610	2.148440
10.620	2.070310
10.630	2.070310
10.640	1.914060
10.650	1.835940
10.660	1.835940
10.670	1.835940
10.680	1.835940
10.690	1.835940
10.700	1.835940
10.710	1.835940
10.720	1.835940
10.730	1.640620
10.740	1.640620
10.750	1.640620
10.760	1.640620
10.770	1.640620
10.780	1.640620
10.790	1.640620
10.800	1.640620
10.810	1.640620
10.820	1.640620
10.830	1.640620
10.840	1.640620
10.850	1.484380
10.860	1.210940
10.870	0.976560
10.880	0.781250
10.890	0.664060
10.900	0.468750
10.910	0.390620
10.920	0.117190
10.930	-0.078120
10.940	-0.390620
10.950	-0.390620
10.960	-0.390620
10.970	-0.390620
10.980	-0.390620
10.990	-0.390620
11.000	-0.390620
11.010	-0.390620
11.020	-0.390620
11.030	-0.390620
11.040	-0.390620
11.050	-0.390620
11.060	-0.390620
11.070	-0.390620
11.080	-0.390620
11.090	-0.390620
11.100	-0.390620
11.110	-0.390620
11.120	-0.390620
11.130	-0.390620
11.140	-0.390620
11.150	-0.390620
11.160	-0.390620
11.170	-0.312500
11.180	-0.312500
11.190	-0.312500
11.200	-0.312500
11.210	-0.312500
11.220	-0.195310
11.230	0.000000
11.240	0.078120
11.250	0.195310
11.260	0.429690
11.270	0.546880
11.280	0.546880
11.290	0.546880
11.300	0.546880
11.310	0.546880
11.320	0.546880
11.330	0.546880
11.340	0.546880
11.350	0.546880
11.360	0.546880
11.370	0.625000
11.380	0.664060
11.390	0.703120
11.400	0.703120
11.410	0.742190
11.420	0.898440
11.430	0.898440
11.440	0.898440
11.450	0.898440
11.460	0.898440
11.470	0.898440
11.480	0.898440
11.490	0.898440
11.500	0.898440
11.510	0.898440
11.520	0.898440
11.530	0.898440
11.540	0.898440
11.550	0.898440
11.560	0.898440
11.570	0.898440
11.580	0.898440
11.590	0.898440
11.600	0.898440
11.610	0.898440
11.620	0.898440
11.630	0.898440
11.640	0.898440
11.650	0.898440
11.660	0.898440
11.670	0.898440
11.680	0.898440
11.690	0.898440
11.700	0.898440
11.710	0.898440
11.720	0.898440
11.730	0.898440
11.740	0.898440
11.750	0.898440
11.760	0.898440
11.770	0.898440
11.780	0.878910
11.790	0.878910
11.800	0.878910
11.810	0.878910
11.820	0.820310
11.830	0.820310
11.840	0.820310
11.850	0.820310
11.860	0.820310
11.870	0.820310
11.880	0.820310
11.890	0.820310
11.900	0.820310
11.910	0.820310
11.920	0.820310
11.930	0.820310
11.940	0.820310
11.950	0.820310
11.960	0.820310
11.970	0.820310
11.980	0.820310
11.990	0.820310
12.000	0.820310
12.010	0.820310
12.020	0.820310
12.030	0.820310
12.040	0.820310
12.050	0.820310
12.060	0.820310
12.070	0.820310
12.080	0.820310
12.090	0.820310
12.100	0.820310
12.110	0.820310
12.120	0.820310
12.130	0.820310
12.140	0.820310
12.150	0.781250
12.160	0.683590
12.170	0.683590
12.180	0.683590
12.190	0.546880
12.200	0.546880
12.210	0.546880
12.220	0.546880
12.230	0.546880
12.240	0.546880
12.250	0.546880
12.260	0.546880
12.270	0.546880
12.280	0.546880
12.290	0.546880
12.300	0.546880
12.310	0.468750
12.320	0.468750
12.330	0.468750
12.340	0.429690
12.350	0.429690
12.360	0.429690
12.370	0.429690
12.380	0.429690
12.390	0.429690
12.400	0.429690
12.410	0.429690
12.420	0.429690
12.430	0.429690
12.440	0.429690
12.450	0.429690
12.460	0.429690
12.470	0.429690
12.480	0.429690
12.490	0.429690
12.500	0.429690
12.510	0.429690
12.520	0.429690
12.530	0.429690
12.540	0.429690
12.550	0.429690
12.560	0.429690
12.570	0.429690
12.580	0.429690
12.590	0.429690
12.600	0.429690
12.610	0.429690
12.620	0.429690
12.630	0.429690
12.640	0.429690
12.650	0.429690
12.660	0.429690
12.670	0.429690
12.680	0.429690
12.690	0.429690
12.700	0.429690
12.710	0.429690
12.720	0.429690
12.730	0.429690
12.740	0.429690
12.750	0.429690
12.760	0.390620
12.770	0.371090
12.780	0.371090
12.790	0.371090
12.800	0.371090
12.810	0.371090
12.820	0.371090
12.830	0.371090
12.840	0.371090
12.850	0.371090
12.860	0.371090
12.870	0.371090
12.880	0.371090
12.890	0.429690
12.900	0.429690
12.910	0.429690
12.920	0.507810
12.930	0.507810
12.940	0.546880
12.950	0.546880
12.960	0.546880
12.970	0.546880
12.980	0.546880
12.990	0.546880
13.000	0.546880
13.010	0.546880
13.020	0.546880
13.030	0.546880
13.040	0.546880
13.050	0.546880
13.060	0.546880
13.070	0.546880
13.080	0.546880
13.090	0.585940
13.100	0.625000
13.110	0.625000
13.120	0.625000
13.130	0.625000
13.140	0.625000
13.150	0.625000
13.160	0.625000
13.170	0.625000
13.180	0.625000
13.190	0.625000
13.200	0.625000
13.210	0.703120
13.220	0.742190
13.230	0.820310
13.240	0.957030
13.250	1.015620
13.260	1.015620
13.270	1.074220
13.280	1.074220
13.290	1.093750
13.300	1.093750
13.310	1.191410
13.320	1.230470
13.330	1.289060
13.340	1.386720
13.350	1.425780
13.360	1.503910
13.370	1.601560
13.380	1.640620
13.390	1.640620
13.400	1.738280
13.410	1.914060
13.420	2.089840
13.430	2.246090
13.440	2.324220
13.450	2.324220
13.460	2.324220
13.470	2.324220
13.480	2.324220
13.490	2.324220
13.500	2.324220
13.510	2.324220
13.520	2.324220
13.530	2.324220
13.540	2.324220
13.550	2.324220
13.560	2.324220
13.570	2.324220
13.580	2.324220
13.590	2.324220
13.600	2.324220
13.610	2.324220
13.620	2.324220
13.630	2.402340
13.640	2.402340
13.650	2.402340
13.660	2.402340
13.670	2.402340
13.680	2.402340
13.690	2.402340
13.700	2.402340
13.710	2.402340
13.720	2.402340
13.730	2.402340
13.740	2.402340
13.750	2.402340
13.760	2.402340
13.770	2.402340
13.780	2.402340
13.790	2.402340
13.800	2.402340
13.810	2.402340
13.820	2.402340
13.830	2.402340
13.840	2.402340
13.850	2.402340
13.860	2.402340
13.870	2.402340
13.880	2.402340
13.890	2.402340
13.900	2.460940
13.910	2.460940
13.920	2.460940
13.930	2.460940
13.940	2.460940
13.950	2.460940
13.960	2.460940
13.970	2.460940
13.980	2.460940
13.990	2.460940
14.000	2.460940
14.010	2.460940
14.020	2.460940
14.030	2.460940
14.040	2.460940
14.050	2.460940
14.060	2.460940
14.070	2.441410
14.080	2.441410
14.090	2.441410
14.100	2.441410
14.110	2.441410
14.120	2.441410
14.130	2.441410
14.140	2.441410
14.150	2.441410
14.160	2.441410
14.170	2.441410
14.180	2.441410
14.190	2.441410
14.200	2.441410
14.210	2.441410
14.220	2.441410
14.230	2.441410
14.240	2.441410
14.250	2.441410
14.260	2.441410
14.270	2.441410
14.280	2.441410
14.290	2.441410
14.300	2.441410
14.310	2.441410
14.320	2.441410
14.330	2.441410
14.340	2.441410
14.350	2.441410
14.360	2.441410
14.370	2.441410
14.380	2.441410
14.390	2.441410
14.400	2.441410
14.410	2.441410
14.420	2.441410
14.430	2.441410
14.440	2.441410
14.450	2.441410
14.460	2.421880
14.470	2.402340
14.480	2.402340
14.490	2.402340
14.500	2.402340
14.510	2.402340
14.520	2.402340
14.530	2.402340
14.540	2.402340
14.550	2.402340
14.560	2.402340
14.570	2.402340
14.580	2.402340
14.590	2.402340
14.600	2.402340
14.610	2.402340
14.620	2.402340
14.630	2.402340
14.640	2.402340
14.650	2.402340
14.660	2.402340
14.670	2.421880
14.680	2.500000
14.690	2.500000
14.700	2.558590
14.710	2.656250
14.720	2.695310
14.730	2.773440
14.740	2.773440
14.750	2.773440
14.760	2.773440
14.770	2.773440
14.780	2.773440
14.790	2.773440
14.800	2.773440
14.810	2.773440
14.820	2.773440
14.830	2.773440
14.840	2.773440
14.850	2.773440
14.860	2.773440
14.870	2.773440
14.880	2.773440
14.890	2.773440
14.900	2.773440
14.910	2.773440
14.920	2.773440
14.930	2.773440
14.940	2.773440
14.950	2.773440
14.960	2.773440
