# time_in_ns	dG_in_kT
4.970	-3.750000
4.980	-5.000000
4.990	-6.250000
5.000	-11.250000
5.010	-11.250000
5.020	-11.250000
5.030	-11.250000
5.040	-11.250000
5.050	-11.250000
5.060	-11.250000
5.070	-11.250000
5.080	-11.250000
5.090	-11.250000
5.100	-11.250000
5.110	-11.250000
5.120	-11.250000
5.130	-11.250000
5.140	-11.250000
5.150	-11.250000
5.160	-11.250000
5.170	-11.250000
5.180	-11.250000
5.190	-11.250000
5.200	-11.250000
5.210	-11.250000
5.220	-11.250000
5.230	-11.250000
5.240	-11.250000
5.250	-11.250000
5.260	-11.250000
5.270	-11.250000
5.280	-11.250000
5.290	-11.250000
5.300	-2.500000
5.310	0.000000
5.320	6.250000
5.330	8.750000
5.340	8.750000
5.350	8.750000
5.360	8.750000
5.370	8.750000
5.380	8.750000
5.390	8.750000
5.400	8.750000
5.410	8.750000
5.420	8.750000
5.430	8.750000
5.440	8.750000
5.450	8.750000
5.460	8.750000
5.470	8.750000
5.480	8.750000
5.490	8.750000
5.500	8.750000
5.510	8.750000
5.520	8.750000
5.530	8.750000
5.540	8.750000
5.550	8.750000
5.560	8.750000
5.570	8.750000
5.580	8.750000
5.590	8.750000
5.600	8.750000
5.610	8.750000
5.620	16.250000
5.630	16.250000
5.640	18.750000
5.650	18.750000
5.660	18.750000
5.670	26.250000
5.680	30.000000
5.690	30.000000
5.700	30.000000
5.710	30.000000
5.720	30.000000
5.730	30.000000
5.740	30.000000
5.750	30.000000
5.760	30.000000
5.770	30.000000
5.780	30.000000
5.790	30.000000
5.800	30.000000
5.810	30.000000
5.820	30.000000
5.830	22.500000
5.840	21.250000
5.850	21.250000
5.860	21.250000
5.870	16.250000
5.880	16.250000
5.890	16.250000
5.900	16.250000
5.910	16.250000
5.920	16.250000
5.930	16.250000
5.940	16.250000
5.950	16.250000
5.960	16.250000
5.970	16.250000
5.980	16.250000
5.990	16.250000
6.000	16.250000
6.010	16.250000
6.020	16.250000
6.030	13.750000
6.040	10.000000
6.050	5.000000
6.060	5.000000
6.070	5.000000
6.080	5.000000
6.090	5.000000
6.100	5.000000
6.110	0.000000
6.120	-2.500000
6.130	-11.250000
6.140	-11.250000
6.150	-11.250000
6.160	-11.250000
6.170	-11.250000
6.180	-11.250000
6.190	-11.250000
6.200	-11.250000
6.210	-11.250000
6.220	-11.250000
6.230	-11.250000
6.240	-11.250000
6.250	-11.250000
6.260	-11.250000
6.270	-11.250000
6.280	-11.250000
6.290	-11.250000
6.300	-11.250000
6.310	-11.250000
6.320	-11.250000
6.330	-11.250000
6.340	-11.250000
6.350	-11.250000
6.360	-11.250000
6.370	-11.250000
6.380	-11.250000
6.390	-11.250000
6.400	-11.250000
6.410	-11.250000
6.420	-11.250000
6.430	-11.250000
6.440	-11.250000
6.450	-11.250000
6.460	-11.250000
6.470	-11.250000
6.480	-11.250000
6.490	-11.250000
6.500	-11.250000
6.510	-17.500000
6.520	-18.750000
6.530	-18.750000
6.540	-18.750000
6.550	-18.750000
6.560	-18.750000
6.570	-18.750000
6.580	-18.750000
6.590	-18.750000
6.600	-18.750000
6.610	-18.750000
6.620	-18.750000
6.630	-18.750000
6.640	-18.750000
6.650	-18.750000
6.660	-18.750000
6.670	-13.750000
6.680	-13.750000
6.690	-13.750000
6.700	-13.750000
6.710	-8.750000
6.720	-5.000000
6.730	1.250000
6.740	1.250000
6.750	1.250000
6.760	1.250000
6.770	1.250000
6.780	1.250000
6.790	1.250000
6.800	1.250000
6.810	1.250000
6.820	1.250000
6.830	1.250000
6.840	1.250000
6.850	1.250000
6.860	1.250000
6.870	1.250000
6.880	1.250000
6.890	1.250000
6.900	1.250000
6.910	1.250000
6.920	1.250000
6.930	1.250000
6.940	1.250000
6.950	1.250000
6.960	1.250000
6.970	1.250000
6.980	1.250000
6.990	1.250000
7.000	1.250000
7.010	1.250000
7.020	1.250000
7.030	1.250000
7.040	1.250000
7.050	1.250000
7.060	1.250000
7.070	1.250000
7.080	-0.625000
7.090	-3.750000
7.100	-4.375000
7.110	-4.375000
7.120	-4.375000
7.130	-4.375000
7.140	-4.375000
7.150	-4.375000
7.160	-4.375000
7.170	-4.375000
7.180	-4.375000
7.190	-4.375000
7.200	-4.375000
7.210	-4.375000
7.220	-4.375000
7.230	-4.375000
7.240	-4.375000
7.250	-4.375000
7.260	-4.375000
7.270	-4.375000
7.280	-4.375000
7.290	-4.375000
7.300	-4.375000
7.310	-4.375000
7.320	-4.375000
7.330	-4.375000
7.340	-4.375000
7.350	-4.375000
7.360	-4.375000
7.370	-4.375000
7.380	-4.375000
7.390	-4.375000
7.400	-4.375000
7.410	-4.375000
7.420	-4.375000
7.430	-4.375000
7.440	-4.375000
7.450	-4.375000
7.460	-4.375000
7.470	-4.375000
7.480	-4.375000
7.490	-4.375000
7.500	-4.375000
7.510	-4.375000
7.520	-4.375000
7.530	-4.375000
7.540	-4.375000
7.550	-4.375000
7.560	-1.875000
7.570	1.250000
7.580	2.500000
7.590	3.750000
7.600	3.750000
7.610	3.750000
7.620	3.750000
7.630	3.750000
7.640	3.750000
7.650	3.750000
7.660	3.750000
7.670	3.750000
7.680	3.750000
7.690	3.750000
7.700	3.750000
7.710	3.750000
7.720	3.750000
7.730	3.750000
7.740	3.750000
7.750	3.750000
7.760	3.750000
7.770	3.750000
7.780	3.750000
7.790	3.750000
7.800	3.750000
7.810	3.750000
7.820	3.750000
7.830	3.750000
7.840	3.750000
7.850	3.750000
7.860	3.750000
7.870	3.750000
7.880	3.750000
7.890	3.750000
7.900	3.750000
7.910	3.750000
7.920	2.500000
7.930	-1.250000
7.940	-3.750000
7.950	-3.750000
7.960	-3.750000
7.970	-4.375000
7.980	-4.375000
7.990	-4.375000
8.000	-4.375000
8.010	-4.375000
8.020	-4.375000
8.030	-4.375000
8.040	-4.375000
8.050	-5.625000
8.060	-10.625000
8.070	-14.375000
8.080	-18.125000
8.090	-18.750000
8.100	-18.750000
8.110	-18.750000
8.120	-18.750000
8.130	-18.750000
8.140	-18.750000
8.150	-18.750000
8.160	-18.750000
8.170	-18.750000
8.180	-18.750000
8.190	-18.750000
8.200	-18.750000
8.210	-18.750000
8.220	-18.750000
8.230	-18.750000
8.240	-18.750000
8.250	-18.750000
8.260	-18.750000
8.270	-18.750000
8.280	-18.750000
8.290	-18.750000
8.300	-18.750000
8.310	-18.750000
8.320	-18.750000
8.330	-18.750000
8.340	-18.750000
8.350	-18.750000
8.360	-18.750000
8.370	-18.750000
8.380	-18.750000
8.390	-18.750000
8.400	-18.750000
8.410	-19.375000
8.420	-21.250000
8.430	-24.375000
8.440	-24.375000
8.450	-24.375000
8.460	-24.375000
8.470	-24.375000
8.480	-24.375000
8.490	-24.375000
8.500	-24.375000
8.510	-24.375000
8.520	-24.375000
8.530	-24.375000
8.540	-24.375000
8.550	-24.375000
8.560	-24.375000
8.570	-24.375000
8.580	-24.375000
8.590	-24.375000
8.600	-24.375000
8.610	-24.375000
8.620	-24.375000
8.630	-20.000000
8.640	-15.625000
8.650	-15.000000
8.660	-13.750000
8.670	-10.625000
8.680	-7.500000
8.690	-7.500000
8.700	-7.500000
8.710	-7.500000
8.720	-7.500000
8.730	-7.500000
8.740	-7.500000
8.750	-7.500000
8.760	-7.500000
8.770	-7.500000
8.780	-7.500000
8.790	-7.500000
8.800	-7.500000
8.810	-7.500000
8.820	-7.500000
8.830	-7.500000
8.840	-7.500000
8.850	-7.500000
8.860	-7.500000
8.870	-7.500000
8.880	-7.500000
8.890	-7.500000
8.900	-6.875000
8.910	-6.875000
8.920	-6.875000
8.930	-6.875000
8.940	-6.875000
8.950	-6.875000
8.960	-6.875000
8.970	-6.875000
8.980	-6.875000
8.990	-6.875000
9.000	-6.875000
9.010	-6.875000
9.020	-6.875000
9.030	-6.875000
9.040	-6.875000
9.050	-6.875000
9.060	-6.875000
9.070	-6.875000
9.080	-6.875000
9.090	-6.875000
9.100	-6.875000
9.110	-6.875000
9.120	-6.875000
9.130	-6.875000
9.140	-6.875000
9.150	-6.875000
9.160	-6.875000
9.170	-6.875000
9.180	-6.875000
9.190	-6.875000
9.200	-6.875000
9.210	-6.875000
9.220	-6.875000
9.230	-6.875000
9.240	-6.875000
9.250	-6.875000
9.260	-6.875000
9.270	-6.875000
9.280	-6.875000
9.290	-6.875000
9.300	-6.875000
9.310	-6.875000
9.320	-6.875000
9.330	-6.875000
9.340	-6.875000
9.350	-6.875000
9.360	-6.875000
9.370	-6.875000
9.380	-6.875000
9.390	-6.875000
9.400	-6.875000
9.410	-6.875000
9.420	-6.875000
9.430	-6.875000
9.440	-6.875000
9.450	-6.875000
9.460	-6.875000
9.470	-6.875000
9.480	-6.875000
9.490	-6.875000
9.500	-6.875000
9.510	-6.875000
9.520	-6.875000
9.530	-6.875000
9.540	-6.875000
9.550	-6.875000
9.560	-6.875000
9.570	-6.875000
9.580	-6.875000
9.590	-6.875000
9.600	-6.875000
9.610	-6.875000
9.620	-6.875000
9.630	-6.875000
9.640	-6.875000
9.650	-6.875000
9.660	-6.875000
9.670	-6.875000
9.680	-6.875000
9.690	-6.875000
9.700	-6.875000
9.710	-6.875000
9.720	-6.875000
9.730	-6.875000
9.740	-6.875000
9.750	-6.875000
9.760	-6.875000
9.770	-6.875000
9.780	-6.875000
9.790	-6.875000
9.800	-6.875000
9.810	-6.875000
9.820	-6.875000
9.830	-6.875000
9.840	-6.875000
9.850	-6.875000
9.860	-6.875000
9.870	-6.875000
9.880	-6.875000
9.890	-6.875000
9.900	-6.875000
9.910	-6.875000
9.920	-6.875000
9.930	-6.875000
9.940	-6.875000
9.950	-6.875000
9.960	-6.875000
9.970	-6.875000
9.980	-6.875000
9.990	-6.875000
10.000	-9.062500
10.010	-11.250000
10.020	-11.250000
10.030	-11.250000
10.040	-11.250000
10.050	-11.562500
10.060	-12.500000
10.070	-12.500000
10.080	-12.500000
10.090	-14.687500
10.100	-14.687500
10.110	-14.687500
10.120	-14.687500
10.130	-14.687500
10.140	-14.687500
10.150	-14.687500
10.160	-14.687500
10.170	-14.687500
10.180	-14.687500
10.190	-14.687500
10.200	-14.687500
10.210	-14.687500
10.220	-14.687500
10.230	-14.687500
10.240	-14.687500
10.250	-14.687500
10.260	-14.687500
10.270	-14.687500
10.280	-14.687500
10.290	-14.687500
10.300	-14.687500
10.310	-14.687500
10.320	-14.687500
10.330	-14.687500
10.340	-14.687500
10.350	-14.687500
10.360	-14.687500
10.370	-14.687500
10.380	-14.687500
10.390	-14.687500
10.400	-14.687500
10.410	-15.625000
10.420	-15.625000
10.430	-16.250000
10.440	-18.437500
10.450	-20.312500
10.460	-20.625000
10.470	-21.250000
10.480	-23.437500
10.490	-23.437500
10.500	-24.062500
10.510	-25.000000
10.520	-25.000000
10.530	-25.000000
10.540	-25.000000
10.550	-25.000000
10.560	-25.000000
10.570	-25.000000
10.580	-25.000000
10.590	-25.000000
10.600	-25.000000
10.610	-25.000000
10.620	-25.000000
10.630	-25.000000
10.640	-25.000000
10.650	-24.062500
10.660	-22.187500
10.670	-20.937500
10.680	-19.687500
10.690	-17.812500
10.700	-17.812500
10.710	-16.875000
10.720	-16.875000
10.730	-16.875000
10.740	-15.625000
10.750	-15.000000
10.760	-15.000000
10.770	-15.000000
10.780	-14.062500
10.790	-14.062500
10.800	-14.062500
10.810	-14.062500
10.820	-14.062500
10.830	-14.062500
10.840	-14.062500
10.850	-14.062500
10.860	-14.062500
10.870	-14.062500
10.880	-14.062500
10.890	-14.062500
10.900	-14.062500
10.910	-14.062500
10.920	-12.500000
10.930	-12.500000
10.940	-12.187500
10.950	-9.687500
10.960	-9.062500
10.970	-9.062500
10.980	-9.062500
10.990	-9.062500
11.000	-9.062500
11.010	-9.062500
11.020	-9.062500
11.030	-9.062500
11.040	-9.062500
11.050	-9.062500
11.060	-9.062500
11.070	-9.062500
11.080	-9.062500
11.090	-9.062500
11.100	-9.062500
11.110	-9.062500
11.120	-9.062500
11.130	-9.062500
11.140	-9.062500
11.150	-9.062500
11.160	-9.062500
11.170	-9.062500
11.180	-9.062500
11.190	-9.062500
11.200	-9.062500
11.210	-9.062500
11.220	-9.062500
11.230	-9.062500
11.240	-9.062500
11.250	-9.062500
11.260	-9.062500
11.270	-9.062500
11.280	-9.062500
11.290	-8.437500
11.300	-7.187500
11.310	-6.718750
11.320	-6.718750
11.330	-6.718750
11.340	-6.718750
11.350	-6.250000
11.360	-5.468750
11.370	-4.687500
11.380	-4.687500
11.390	-4.687500
11.400	-3.906250
11.410	-3.906250
11.420	-3.906250
11.430	-3.906250
11.440	-3.906250
11.450	-3.906250
11.460	-3.906250
11.470	-3.750000
11.480	-3.437500
11.490	-2.343750
11.500	-2.031250
11.510	-2.031250
11.520	-2.031250
11.530	-2.031250
11.540	-2.031250
11.550	-1.875000
11.560	-1.718750
11.570	-1.718750
11.580	-1.718750
11.590	-1.718750
11.600	-1.718750
11.610	-1.718750
11.620	-1.718750
11.630	-1.718750
11.640	-1.718750
11.650	-1.718750
11.660	-1.718750
11.670	-1.718750
11.680	-1.718750
11.690	-1.718750
11.700	-1.718750
11.710	-1.718750
11.720	-1.718750
11.730	-1.718750
11.740	-1.718750
11.750	-1.718750
11.760	-1.718750
11.770	-1.718750
11.780	-1.718750
11.790	-1.718750
11.800	-1.718750
11.810	-1.718750
11.820	-1.718750
11.830	-1.718750
11.840	-1.718750
11.850	-1.718750
11.860	-1.718750
11.870	-1.718750
11.880	-1.718750
11.890	-1.718750
11.900	-1.718750
11.910	-1.718750
11.920	-1.718750
11.930	-1.718750
11.940	-1.718750
11.950	-1.718750
11.960	-1.718750
11.970	-1.718750
11.980	-1.718750
11.990	-1.718750
12.000	-1.718750
12.010	-1.718750
12.020	-1.718750
12.030	-1.718750
12.040	-1.718750
12.050	-1.718750
12.060	-1.718750
12.070	-2.968750
12.080	-3.593750
12.090	-3.593750
12.100	-3.593750
12.110	-3.593750
12.120	-3.593750
12.130	-3.593750
12.140	-3.593750
12.150	-3.593750
12.160	-3.593750
12.170	-3.593750
12.180	-3.593750
12.190	-3.593750
12.200	-3.593750
12.210	-3.593750
12.220	-3.593750
12.230	-3.593750
12.240	-3.593750
12.250	-3.593750
12.260	-3.593750
12.270	-3.593750
12.280	-3.593750
12.290	-3.593750
12.300	-3.593750
12.310	-3.593750
12.320	-3.593750
12.330	-3.593750
12.340	-3.593750
12.350	-3.593750
12.360	-3.593750
12.370	-3.593750
12.380	-3.593750
12.390	-3.593750
12.400	-3.593750
12.410	-3.593750
12.420	-3.593750
12.430	-3.593750
12.440	-3.593750
12.450	-3.593750
12.460	-3.593750
12.470	-3.593750
12.480	-3.593750
12.490	-3.593750
12.500	-3.593750
12.510	-3.593750
12.520	-3.593750
12.530	-3.593750
12.540	-3.593750
12.550	-3.593750
12.560	-3.593750
12.570	-3.593750
12.580	-3.593750
12.590	-3.593750
12.600	-3.593750
12.610	-3.593750
12.620	-3.593750
12.630	-3.593750
12.640	-3.593750
12.650	-3.593750
12.660	-3.593750
12.670	-3.593750
12.680	-3.593750
12.690	-3.593750
12.700	-3.593750
12.710	-3.593750
12.720	-3.593750
12.730	-3.593750
12.740	-3.593750
12.750	-3.593750
12.760	-3.593750
12.770	-3.593750
12.780	-3.593750
12.790	-3.593750
12.800	-3.593750
12.810	-3.593750
12.820	-3.750000
12.830	-3.750000
12.840	-3.750000
12.850	-3.750000
12.860	-3.750000
12.870	-3.750000
12.880	-3.750000
12.890	-3.750000
12.900	-3.750000
12.910	-4.531250
12.920	-5.468750
12.930	-5.625000
12.940	-5.937500
12.950	-5.937500
12.960	-5.937500
12.970	-5.937500
12.980	-5.937500
12.990	-6.406250
13.000	-7.187500
13.010	-7.187500
13.020	-7.187500
13.030	-7.187500
13.040	-7.187500
13.050	-7.343750
13.060	-8.125000
13.070	-8.906250
13.080	-9.218750
13.090	-9.218750
13.100	-9.218750
13.110	-9.687500
13.120	-9.687500
13.130	-9.687500
13.140	-9.687500
13.150	-9.687500
13.160	-9.687500
13.170	-9.687500
13.180	-9.687500
13.190	-9.687500
13.200	-9.687500
13.210	-9.687500
13.220	-9.687500
13.230	-9.687500
13.240	-9.687500
13.250	-9.687500
13.260	-9.687500
13.270	-9.687500
13.280	-9.687500
13.290	-9.687500
13.300	-9.687500
13.310	-9.687500
13.320	-9.687500
13.330	-9.687500
13.340	-8.593750
13.350	-7.500000
13.360	-7.500000
13.370	-7.500000
13.380	-7.500000
13.390	-6.875000
13.400	-6.718750
13.410	-6.718750
13.420	-6.718750
13.430	-6.718750
13.440	-6.718750
13.450	-6.718750
13.460	-6.718750
13.470	-6.718750
13.480	-6.718750
13.490	-6.718750
13.500	-6.718750
13.510	-6.718750
13.520	-6.718750
13.530	-6.718750
13.540	-6.718750
13.550	-6.718750
13.560	-6.718750
13.570	-6.718750
13.580	-6.718750
13.590	-6.718750
13.600	-6.718750
13.610	-6.718750
13.620	-6.718750
13.630	-6.718750
13.640	-6.718750
13.650	-6.718750
13.660	-6.718750
13.670	-6.718750
13.680	-6.718750
13.690	-6.562500
13.700	-5.937500
13.710	-5.156250
13.720	-4.375000
13.730	-4.218750
13.740	-4.218750
13.750	-4.218750
13.760	-4.218750
13.770	-4.218750
13.780	-4.218750
13.790	-4.218750
13.800	-4.218750
13.810	-4.218750
13.820	-4.218750
13.830	-4.218750
13.840	-4.218750
13.850	-4.218750
13.860	-4.218750
13.870	-4.218750
13.880	-4.218750
13.890	-4.218750
13.900	-4.218750
13.910	-4.218750
13.920	-4.218750
13.930	-4.218750
13.940	-4.218750
13.950	-4.218750
13.960	-4.218750
13.970	-4.218750
13.980	-4.218750
13.990	-4.218750
14.000	-4.218750
14.010	-4.218750
14.020	-4.218750
14.030	-4.218750
14.040	-4.218750
14.050	-4.218750
14.060	-4.218750
14.070	-4.218750
14.080	-4.218750
14.090	-4.218750
14.100	-4.218750
14.110	-4.218750
14.120	-4.218750
14.130	-4.218750
14.140	-4.218750
14.150	-4.218750
14.160	-4.218750
14.170	-4.062500
14.180	-3.593750
14.190	-3.437500
14.200	-3.359380
14.210	-3.359380
14.220	-3.359380
14.230	-3.046880
14.240	-3.046880
14.250	-3.046880
14.260	-2.890620
14.270	-2.890620
14.280	-2.890620
14.290	-2.578120
14.300	-2.578120
14.310	-2.578120
14.320	-2.109380
14.330	-2.109380
14.340	-2.109380
14.350	-2.109380
14.360	-2.109380
14.370	-2.109380
14.380	-2.109380
14.390	-2.109380
14.400	-2.109380
14.410	-2.109380
14.420	-2.109380
14.430	-2.109380
14.440	-2.109380
