# time_in_ns	dG_in_kT
2.590	55.000000
2.600	55.000000
2.610	55.000000
2.620	55.000000
2.630	35.000000
2.640	25.000000
2.650	25.000000
2.660	25.000000
2.670	25.000000
2.680	25.000000
2.690	25.000000
2.700	10.000000
2.710	-10.000000
2.720	-25.000000
2.730	-25.000000
2.740	-25.000000
2.750	-25.000000
2.760	-25.000000
2.770	-25.000000
2.780	-25.000000
2.790	-25.000000
2.800	-25.000000
2.810	-25.000000
2.820	-25.000000
2.830	-25.000000
2.840	-25.000000
2.850	-25.000000
2.860	-25.000000
2.870	-25.000000
2.880	-25.000000
2.890	-25.000000
2.900	-25.000000
2.910	-25.000000
2.920	-25.000000
2.930	-25.000000
2.940	-25.000000
2.950	-25.000000
2.960	-25.000000
2.970	-25.000000
2.980	-25.000000
2.990	-25.000000
3.000	-25.000000
3.010	-25.000000
3.020	-25.000000
3.030	-25.000000
3.040	-25.000000
3.050	-25.000000
3.060	-25.000000
3.070	-25.000000
3.080	-25.000000
3.090	-25.000000
3.100	-25.000000
3.110	-25.000000
3.120	-25.000000
3.130	-25.000000
3.140	-25.000000
3.150	-25.000000
3.160	-25.000000
3.170	-25.000000
3.180	-25.000000
3.190	-25.000000
3.200	-25.000000
3.210	-25.000000
3.220	-25.000000
3.230	-25.000000
3.240	-25.000000
3.250	-25.000000
3.260	-25.000000
3.270	-25.000000
3.280	-25.000000
3.290	-25.000000
3.300	-25.000000
3.310	-25.000000
3.320	-25.000000
3.330	-25.000000
3.340	-25.000000
3.350	-25.000000
3.360	-25.000000
3.370	-25.000000
3.380	-25.000000
3.390	-25.000000
3.400	-25.000000
3.410	-25.000000
3.420	-25.000000
3.430	-25.000000
3.440	-25.000000
3.450	-12.500000
3.460	5.000000
3.470	7.500000
3.480	22.500000
3.490	25.000000
3.500	25.000000
3.510	25.000000
3.520	25.000000
3.530	25.000000
3.540	25.000000
3.550	25.000000
3.560	25.000000
3.570	25.000000
3.580	25.000000
3.590	25.000000
3.600	25.000000
3.610	25.000000
3.620	25.000000
3.630	25.000000
3.640	25.000000
3.650	25.000000
3.660	25.000000
3.670	25.000000
3.680	25.000000
3.690	25.000000
3.700	25.000000
3.710	25.000000
3.720	25.000000
3.730	25.000000
3.740	25.000000
3.750	25.000000
3.760	25.000000
3.770	12.500000
3.780	12.500000
3.790	10.000000
3.800	-15.000000
3.810	-25.000000
3.820	-25.000000
3.830	-25.000000
3.840	-25.000000
3.850	-25.000000
3.860	-25.000000
3.870	-25.000000
3.880	-25.000000
3.890	-25.000000
3.900	-25.000000
3.910	-25.000000
3.920	-25.000000
3.930	-25.000000
3.940	-25.000000
3.950	-25.000000
3.960	-25.000000
3.970	-25.000000
3.980	-25.000000
3.990	-25.000000
4.000	-25.000000
4.010	-25.000000
4.020	-25.000000
4.030	-25.000000
4.040	-25.000000
4.050	-25.000000
4.060	-25.000000
4.070	-25.000000
4.080	-25.000000
4.090	-25.000000
4.100	-25.000000
4.110	-25.000000
4.120	-12.500000
4.130	-12.500000
4.140	-12.500000
4.150	-12.500000
4.160	-12.500000
4.170	-12.500000
4.180	-12.500000
4.190	-12.500000
4.200	-12.500000
4.210	-12.500000
4.220	-12.500000
4.230	-12.500000
4.240	-12.500000
4.250	-12.500000
4.260	-12.500000
4.270	-12.500000
4.280	-12.500000
4.290	-12.500000
4.300	-12.500000
4.310	-12.500000
4.320	-12.500000
4.330	-12.500000
4.340	-12.500000
4.350	-12.500000
4.360	-12.500000
4.370	-12.500000
4.380	-12.500000
4.390	-12.500000
4.400	-12.500000
4.410	-12.500000
4.420	-12.500000
4.430	-12.500000
4.440	-12.500000
4.450	-12.500000
4.460	-12.500000
4.470	-12.500000
4.480	-12.500000
4.490	-12.500000
4.500	-12.500000
4.510	-12.500000
4.520	-12.500000
4.530	-12.500000
4.540	-12.500000
4.550	-12.500000
4.560	-12.500000
4.570	-12.500000
4.580	-12.500000
4.590	-12.500000
4.600	-12.500000
4.610	-12.500000
4.620	-12.500000
4.630	-12.500000
4.640	-12.500000
4.650	-12.500000
4.660	-12.500000
4.670	-5.000000
4.680	5.000000
4.690	22.500000
4.700	22.500000
4.710	22.500000
4.720	22.500000
4.730	22.500000
4.740	22.500000
4.750	22.500000
4.760	22.500000
4.770	22.500000
4.780	22.500000
4.790	30.000000
4.800	42.500000
4.810	42.500000
4.820	57.500000
4.830	57.500000
4.840	57.500000
4.850	57.500000
4.860	57.500000
4.870	57.500000
4.880	57.500000
4.890	57.500000
4.900	57.500000
4.910	57.500000
4.920	57.500000
4.930	57.500000
4.940	57.500000
4.950	57.500000
4.960	57.500000
4.970	57.500000
4.980	57.500000
4.990	57.500000
5.000	57.500000
5.010	57.500000
5.020	57.500000
5.030	57.500000
5.040	57.500000
5.050	57.500000
5.060	57.500000
5.070	57.500000
5.080	57.500000
5.090	57.500000
5.100	57.500000
5.110	57.500000
5.120	57.500000
5.130	57.500000
5.140	57.500000
5.150	60.000000
5.160	65.000000
5.170	75.000000
5.180	75.000000
5.190	75.000000
5.200	75.000000
5.210	75.000000
5.220	75.000000
5.230	75.000000
5.240	75.000000
5.250	75.000000
5.260	75.000000
5.270	70.000000
5.280	60.000000
5.290	60.000000
5.300	60.000000
5.310	60.000000
5.320	47.500000
5.330	47.500000
5.340	47.500000
5.350	47.500000
5.360	47.500000
5.370	47.500000
5.380	47.500000
5.390	47.500000
5.400	47.500000
5.410	47.500000
5.420	47.500000
5.430	47.500000
5.440	47.500000
5.450	47.500000
5.460	47.500000
5.470	47.500000
5.480	47.500000
5.490	47.500000
5.500	47.500000
5.510	47.500000
5.520	47.500000
5.530	40.000000
5.540	35.000000
5.550	27.500000
5.560	27.500000
5.570	27.500000
5.580	27.500000
5.590	27.500000
5.600	27.500000
5.610	27.500000
5.620	27.500000
5.630	27.500000
5.640	27.500000
5.650	27.500000
5.660	27.500000
5.670	27.500000
5.680	27.500000
5.690	27.500000
5.700	27.500000
5.710	27.500000
5.720	27.500000
5.730	27.500000
5.740	27.500000
5.750	27.500000
5.760	27.500000
5.770	27.500000
5.780	27.500000
5.790	27.500000
5.800	27.500000
5.810	27.500000
5.820	27.500000
5.830	27.500000
5.840	27.500000
5.850	27.500000
5.860	27.500000
5.870	27.500000
5.880	27.500000
5.890	27.500000
5.900	27.500000
5.910	27.500000
5.920	37.500000
5.930	52.500000
5.940	62.500000
5.950	62.500000
5.960	62.500000
5.970	62.500000
5.980	62.500000
5.990	62.500000
6.000	62.500000
6.010	62.500000
6.020	62.500000
6.030	62.500000
6.040	62.500000
6.050	62.500000
6.060	62.500000
6.070	62.500000
6.080	62.500000
6.090	62.500000
6.100	62.500000
6.110	62.500000
6.120	62.500000
6.130	62.500000
6.140	52.500000
6.150	47.500000
6.160	47.500000
6.170	40.000000
6.180	37.500000
6.190	37.500000
6.200	22.500000
6.210	22.500000
6.220	22.500000
6.230	22.500000
6.240	22.500000
6.250	22.500000
6.260	22.500000
6.270	22.500000
6.280	22.500000
6.290	22.500000
6.300	22.500000
6.310	22.500000
6.320	22.500000
6.330	22.500000
6.340	20.000000
6.350	13.750000
6.360	10.000000
6.370	2.500000
6.380	0.000000
6.390	0.000000
6.400	0.000000
6.410	-3.750000
6.420	-5.000000
6.430	-5.000000
6.440	-5.000000
6.450	-5.000000
6.460	-5.000000
6.470	-11.250000
6.480	-11.250000
6.490	-11.250000
6.500	-11.250000
6.510	-15.000000
6.520	-20.000000
6.530	-22.500000
6.540	-26.250000
6.550	-26.250000
6.560	-26.250000
6.570	-26.250000
6.580	-26.250000
6.590	-26.250000
6.600	-26.250000
6.610	-26.250000
6.620	-26.250000
6.630	-26.250000
6.640	-26.250000
6.650	-26.250000
6.660	-26.250000
6.670	-26.250000
6.680	-26.250000
6.690	-26.250000
6.700	-26.250000
6.710	-26.250000
6.720	-26.250000
6.730	-26.250000
6.740	-26.250000
6.750	-26.250000
6.760	-26.250000
6.770	-26.250000
6.780	-26.250000
6.790	-26.250000
6.800	-26.250000
6.810	-26.250000
6.820	-26.250000
6.830	-26.250000
6.840	-26.250000
6.850	-26.250000
6.860	-26.250000
6.870	-25.000000
6.880	-23.750000
6.890	-23.750000
6.900	-18.750000
6.910	-17.500000
6.920	-16.250000
6.930	-16.250000
6.940	-16.250000
6.950	-16.250000
6.960	-16.250000
6.970	-16.250000
6.980	-16.250000
6.990	-16.250000
7.000	-16.250000
7.010	-16.250000
7.020	-16.250000
7.030	-16.250000
7.040	-10.000000
7.050	-5.000000
7.060	-5.000000
7.070	-5.000000
7.080	-5.000000
7.090	-5.000000
7.100	-5.000000
7.110	2.500000
7.120	7.500000
7.130	7.500000
7.140	7.500000
7.150	7.500000
7.160	7.500000
7.170	7.500000
7.180	7.500000
7.190	7.500000
7.200	7.500000
7.210	7.500000
7.220	7.500000
7.230	7.500000
7.240	7.500000
7.250	7.500000
7.260	7.500000
7.270	7.500000
7.280	7.500000
7.290	7.500000
7.300	7.500000
7.310	7.500000
7.320	7.500000
7.330	7.500000
7.340	7.500000
7.350	7.500000
7.360	7.500000
7.370	7.500000
7.380	12.500000
7.390	12.500000
7.400	12.500000
7.410	12.500000
7.420	12.500000
7.430	12.500000
7.440	12.500000
7.450	12.500000
7.460	12.500000
7.470	12.500000
7.480	12.500000
7.490	12.500000
7.500	12.500000
7.510	12.500000
7.520	12.500000
7.530	12.500000
7.540	12.500000
7.550	12.500000
7.560	12.500000
7.570	12.500000
7.580	12.500000
7.590	12.500000
7.600	12.500000
7.610	12.500000
7.620	12.500000
7.630	12.500000
7.640	12.500000
7.650	12.500000
7.660	12.500000
7.670	12.500000
7.680	12.500000
7.690	12.500000
7.700	12.500000
7.710	12.500000
7.720	12.500000
7.730	12.500000
7.740	12.500000
7.750	12.500000
7.760	12.500000
7.770	12.500000
7.780	12.500000
7.790	12.500000
7.800	22.500000
7.810	27.500000
7.820	28.750000
7.830	31.250000
7.840	31.250000
7.850	31.250000
7.860	31.250000
7.870	31.250000
7.880	31.250000
7.890	31.250000
7.900	31.250000
7.910	31.250000
7.920	31.250000
7.930	31.250000
7.940	31.250000
7.950	31.250000
7.960	31.250000
7.970	31.250000
7.980	31.250000
7.990	31.250000
8.000	31.250000
8.010	31.250000
8.020	31.250000
8.030	31.250000
8.040	31.250000
8.050	31.250000
8.060	31.250000
8.070	31.250000
8.080	31.250000
8.090	31.250000
8.100	31.250000
8.110	31.250000
8.120	31.250000
8.130	31.250000
8.140	31.250000
8.150	31.250000
8.160	31.250000
8.170	31.250000
8.180	31.250000
8.190	31.250000
8.200	31.250000
8.210	31.250000
8.220	31.250000
8.230	31.250000
8.240	31.250000
8.250	31.250000
8.260	31.250000
8.270	31.250000
8.280	31.250000
8.290	31.250000
8.300	31.250000
8.310	31.250000
8.320	31.250000
8.330	31.250000
8.340	31.250000
8.350	31.250000
8.360	35.000000
8.370	43.750000
8.380	43.750000
8.390	43.750000
8.400	43.750000
8.410	43.750000
8.420	43.750000
8.430	43.750000
8.440	47.500000
8.450	52.500000
8.460	52.500000
8.470	52.500000
8.480	52.500000
8.490	52.500000
8.500	52.500000
8.510	52.500000
8.520	52.500000
8.530	52.500000
8.540	52.500000
8.550	52.500000
8.560	58.750000
8.570	60.000000
8.580	60.000000
8.590	60.000000
8.600	60.000000
8.610	60.000000
8.620	60.000000
8.630	60.000000
8.640	60.000000
8.650	60.000000
8.660	60.000000
8.670	60.000000
8.680	60.000000
8.690	60.000000
8.700	60.000000
8.710	60.000000
8.720	60.000000
8.730	60.000000
8.740	60.000000
8.750	60.000000
8.760	60.000000
8.770	60.000000
8.780	60.000000
8.790	60.000000
8.800	60.000000
8.810	60.000000
8.820	60.000000
8.830	60.000000
8.840	60.000000
8.850	60.000000
8.860	60.000000
8.870	60.000000
8.880	60.000000
8.890	58.750000
8.900	51.250000
8.910	47.500000
8.920	47.500000
8.930	47.500000
8.940	47.500000
8.950	47.500000
8.960	43.750000
8.970	43.750000
8.980	43.750000
8.990	43.750000
9.000	43.750000
9.010	43.750000
9.020	43.750000
9.030	43.750000
9.040	43.750000
9.050	43.750000
9.060	43.750000
9.070	38.750000
9.080	32.500000
9.090	30.000000
9.100	30.000000
9.110	30.000000
9.120	30.000000
9.130	30.000000
9.140	26.250000
9.150	25.000000
9.160	25.000000
9.170	25.000000
9.180	25.000000
9.190	25.000000
9.200	25.000000
9.210	25.000000
9.220	25.000000
9.230	25.000000
9.240	25.000000
9.250	20.000000
9.260	15.000000
9.270	13.750000
9.280	13.750000
9.290	13.750000
9.300	13.750000
9.310	13.750000
9.320	13.750000
9.330	13.750000
9.340	13.750000
9.350	13.750000
9.360	13.750000
9.370	13.750000
9.380	13.750000
9.390	13.750000
9.400	13.750000
9.410	13.750000
9.420	13.750000
9.430	13.750000
9.440	13.750000
9.450	13.750000
9.460	13.750000
9.470	13.750000
9.480	13.750000
9.490	13.750000
9.500	13.750000
9.510	13.750000
9.520	13.750000
9.530	13.750000
9.540	13.750000
9.550	13.750000
9.560	13.750000
9.570	13.750000
9.580	10.000000
9.590	10.000000
9.600	10.000000
9.610	10.000000
9.620	8.125000
9.630	8.125000
9.640	8.125000
9.650	8.125000
9.660	8.125000
9.670	8.125000
9.680	8.125000
9.690	8.125000
9.700	8.125000
9.710	8.125000
9.720	8.125000
9.730	8.125000
9.740	8.125000
9.750	8.125000
9.760	8.125000
9.770	8.125000
9.780	8.125000
9.790	6.250000
9.800	5.625000
9.810	2.500000
9.820	1.250000
9.830	1.250000
9.840	1.250000
9.850	1.250000
9.860	1.250000
9.870	1.250000
9.880	1.250000
9.890	1.250000
9.900	1.250000
9.910	1.250000
9.920	1.250000
9.930	1.250000
9.940	1.250000
9.950	1.250000
9.960	1.250000
9.970	1.250000
9.980	1.250000
9.990	1.250000
10.000	1.250000
10.010	1.250000
10.020	1.250000
10.030	1.250000
10.040	1.250000
10.050	1.250000
10.060	1.250000
10.070	1.250000
10.080	1.250000
10.090	1.250000
10.100	1.250000
10.110	1.250000
10.120	1.250000
10.130	0.625000
10.140	-3.125000
10.150	-5.625000
10.160	-5.625000
10.170	-5.625000
10.180	-5.625000
10.190	-5.625000
10.200	-5.625000
10.210	-8.750000
10.220	-11.250000
10.230	-11.250000
10.240	-11.250000
10.250	-11.250000
10.260	-11.250000
10.270	-11.250000
10.280	-11.250000
10.290	-11.250000
10.300	-11.250000
10.310	-11.250000
10.320	-11.250000
10.330	-11.250000
10.340	-11.250000
10.350	-11.250000
10.360	-11.250000
10.370	-11.250000
10.380	-11.250000
10.390	-11.250000
10.400	-11.250000
10.410	-11.250000
10.420	-11.250000
10.430	-11.250000
10.440	-11.250000
10.450	-11.250000
10.460	-11.250000
10.470	-11.250000
10.480	-11.250000
10.490	-11.250000
10.500	-11.250000
10.510	-11.250000
10.520	-11.250000
10.530	-11.250000
10.540	-11.250000
10.550	-11.250000
10.560	-11.250000
10.570	-11.250000
10.580	-11.250000
10.590	-11.250000
10.600	-11.250000
10.610	-11.250000
10.620	-11.250000
10.630	-11.250000
10.640	-11.250000
10.650	-11.250000
10.660	-11.250000
10.670	-11.250000
10.680	-11.250000
10.690	-11.250000
10.700	-11.250000
10.710	-11.250000
10.720	-11.250000
10.730	-11.250000
10.740	-11.250000
10.750	-11.250000
10.760	-11.250000
10.770	-11.250000
10.780	-11.250000
10.790	-11.250000
10.800	-11.250000
10.810	-11.250000
10.820	-11.250000
10.830	-11.250000
10.840	-15.000000
10.850	-19.375000
10.860	-24.375000
10.870	-24.375000
10.880	-24.375000
10.890	-24.375000
10.900	-24.375000
10.910	-24.375000
10.920	-24.375000
10.930	-24.375000
10.940	-25.000000
10.950	-28.750000
10.960	-28.750000
10.970	-28.750000
10.980	-28.750000
10.990	-28.750000
11.000	-28.750000
11.010	-28.750000
11.020	-28.750000
11.030	-28.750000
11.040	-28.750000
11.050	-28.750000
11.060	-28.750000
11.070	-28.750000
11.080	-28.750000
11.090	-28.750000
11.100	-28.750000
11.110	-28.750000
11.120	-28.750000
11.130	-28.750000
11.140	-28.750000
11.150	-28.750000
11.160	-28.750000
11.170	-28.750000
11.180	-28.750000
11.190	-28.750000
11.200	-28.750000
11.210	-28.750000
11.220	-26.875000
11.230	-26.250000
11.240	-26.250000
11.250	-26.250000
11.260	-26.250000
11.270	-26.250000
11.280	-26.250000
11.290	-26.250000
11.300	-26.250000
11.310	-26.250000
11.320	-26.250000
11.330	-26.250000
11.340	-26.250000
11.350	-26.250000
11.360	-20.625000
11.370	-20.000000
11.380	-18.750000
11.390	-16.250000
11.400	-13.750000
11.410	-13.750000
11.420	-12.500000
11.430	-12.500000
11.440	-12.500000
11.450	-12.500000
11.460	-12.500000
11.470	-12.500000
11.480	-12.500000
11.490	-12.500000
11.500	-12.500000
11.510	-8.750000
11.520	-5.625000
11.530	-5.625000
11.540	-5.625000
11.550	-5.625000
11.560	-5.625000
11.570	-5.625000
11.580	-5.625000
11.590	-5.625000
11.600	-5.625000
11.610	-3.125000
11.620	-2.500000
11.630	-2.500000
11.640	-0.625000
11.650	2.500000
11.660	2.500000
11.670	2.500000
11.680	2.500000
11.690	2.500000
11.700	2.500000
11.710	2.500000
11.720	2.500000
11.730	2.500000
11.740	2.500000
11.750	5.000000
11.760	8.750000
11.770	8.750000
11.780	8.750000
11.790	8.750000
11.800	8.750000
11.810	8.750000
11.820	8.750000
11.830	8.750000
11.840	8.750000
11.850	8.750000
11.860	8.750000
11.870	8.750000
11.880	8.750000
11.890	8.750000
11.900	8.750000
11.910	8.750000
11.920	8.750000
11.930	8.750000
11.940	8.750000
11.950	8.750000
11.960	8.750000
11.970	8.750000
11.980	8.750000
11.990	8.750000
12.000	8.750000
12.010	8.750000
12.020	8.750000
12.030	8.750000
12.040	8.750000
12.050	8.750000
12.060	8.750000
12.070	8.750000
12.080	8.750000
12.090	8.750000
12.100	8.750000
12.110	8.750000
12.120	8.750000
12.130	8.750000
12.140	8.750000
12.150	8.750000
12.160	8.750000
12.170	8.750000
12.180	8.750000
12.190	8.750000
12.200	7.500000
12.210	5.625000
12.220	2.500000
12.230	2.500000
12.240	2.500000
12.250	2.500000
12.260	2.500000
12.270	2.500000
12.280	2.500000
12.290	2.500000
12.300	2.500000
12.310	2.500000
12.320	2.500000
12.330	2.500000
12.340	2.500000
12.350	2.500000
12.360	2.500000
12.370	2.500000
12.380	2.500000
12.390	2.500000
12.400	2.500000
12.410	2.500000
12.420	2.500000
12.430	2.500000
12.440	2.500000
12.450	2.500000
12.460	2.500000
12.470	2.500000
12.480	2.500000
12.490	2.500000
12.500	2.500000
12.510	2.500000
12.520	2.500000
12.530	2.500000
12.540	2.500000
12.550	2.500000
12.560	2.500000
12.570	2.500000
12.580	2.500000
12.590	2.500000
12.600	2.500000
12.610	2.500000
12.620	2.500000
12.630	3.437500
12.640	3.437500
12.650	3.437500
12.660	3.750000
12.670	4.062500
12.680	4.062500
12.690	4.062500
12.700	4.062500
12.710	4.062500
12.720	4.062500
12.730	4.062500
12.740	4.062500
12.750	4.062500
12.760	4.062500
12.770	4.062500
12.780	4.062500
12.790	4.062500
12.800	4.062500
12.810	4.062500
12.820	4.062500
12.830	4.062500
12.840	5.312500
12.850	6.875000
12.860	7.187500
12.870	7.187500
12.880	7.187500
12.890	7.187500
12.900	7.187500
12.910	7.187500
12.920	7.187500
12.930	8.437500
12.940	10.312500
12.950	11.875000
12.960	11.875000
12.970	11.875000
12.980	11.875000
12.990	11.875000
13.000	13.437500
13.010	14.062500
13.020	16.250000
13.030	16.562500
13.040	18.125000
13.050	18.437500
13.060	18.437500
13.070	18.437500
13.080	18.437500
13.090	18.437500
13.100	18.437500
13.110	18.437500
13.120	18.437500
13.130	18.437500
13.140	18.437500
13.150	18.437500
13.160	18.437500
13.170	18.437500
13.180	18.437500
13.190	18.437500
13.200	18.437500
13.210	18.437500
13.220	18.437500
13.230	18.437500
13.240	18.437500
13.250	18.437500
13.260	18.437500
13.270	18.437500
13.280	18.437500
13.290	18.437500
13.300	18.437500
13.310	18.437500
13.320	18.437500
13.330	18.437500
13.340	18.437500
13.350	18.437500
13.360	18.437500
13.370	18.437500
13.380	18.437500
13.390	18.437500
13.400	18.437500
13.410	18.437500
13.420	18.437500
13.430	18.437500
13.440	17.500000
13.450	17.500000
13.460	17.500000
13.470	16.250000
13.480	16.250000
13.490	16.250000
13.500	16.250000
13.510	16.250000
13.520	16.250000
13.530	16.250000
13.540	16.250000
13.550	16.250000
13.560	16.250000
13.570	16.250000
13.580	16.250000
13.590	16.250000
13.600	16.250000
13.610	16.250000
13.620	16.250000
13.630	16.250000
13.640	16.250000
13.650	16.250000
13.660	16.250000
13.670	16.250000
13.680	16.250000
13.690	16.250000
13.700	16.250000
13.710	16.250000
13.720	16.250000
13.730	16.250000
13.740	16.250000
13.750	16.250000
13.760	16.250000
13.770	16.250000
13.780	16.250000
13.790	16.250000
13.800	16.250000
13.810	16.250000
13.820	16.250000
13.830	16.250000
13.840	16.250000
13.850	16.250000
13.860	16.250000
13.870	16.250000
13.880	16.250000
13.890	16.250000
13.900	16.250000
13.910	16.250000
13.920	16.250000
13.930	16.250000
13.940	16.250000
13.950	16.250000
13.960	16.250000
13.970	16.250000
13.980	16.250000
13.990	16.250000
14.000	16.250000
14.010	15.937500
14.020	13.437500
14.030	11.875000
14.040	11.562500
14.050	10.625000
14.060	10.625000
14.070	9.375000
14.080	8.437500
14.090	8.437500
14.100	8.437500
14.110	8.437500
14.120	8.437500
14.130	8.437500
14.140	8.437500
14.150	7.812500
14.160	5.625000
14.170	5.312500
14.180	5.312500
14.190	5.312500
14.200	5.312500
14.210	5.312500
14.220	5.312500
14.230	5.312500
14.240	5.312500
14.250	5.312500
14.260	5.312500
14.270	5.312500
14.280	5.312500
14.290	5.312500
14.300	5.312500
14.310	5.312500
14.320	5.312500
14.330	5.312500
14.340	5.312500
14.350	5.312500
14.360	5.312500
14.370	5.312500
14.380	5.312500
14.390	5.312500
14.400	5.312500
14.410	5.312500
14.420	5.312500
14.430	5.312500
14.440	5.312500
14.450	5.312500
14.460	5.312500
14.470	5.000000
14.480	5.000000
14.490	5.000000
14.500	5.000000
14.510	5.000000
14.520	5.000000
14.530	5.000000
14.540	5.000000
14.550	5.000000
14.560	5.000000
14.570	5.000000
14.580	5.000000
14.590	5.000000
14.600	5.000000
14.610	5.000000
14.620	5.000000
14.630	5.000000
14.640	5.000000
14.650	5.000000
14.660	5.000000
14.670	5.000000
14.680	5.000000
14.690	5.000000
14.700	5.000000
14.710	5.000000
14.720	5.000000
14.730	5.000000
14.740	5.000000
14.750	5.000000
14.760	5.000000
14.770	5.000000
14.780	5.000000
14.790	5.000000
14.800	5.000000
14.810	5.000000
14.820	5.000000
14.830	6.250000
14.840	8.437500
14.850	8.437500
14.860	8.437500
14.870	8.437500
14.880	8.437500
14.890	8.437500
14.900	8.437500
14.910	8.437500
14.920	8.437500
14.930	8.437500
14.940	8.437500
14.950	8.437500
14.960	8.437500
14.970	8.437500
