# time_in_ns	dG_in_kT
4.920	-3.750000
4.930	-3.750000
4.940	-3.750000
4.950	-3.750000
4.960	2.500000
4.970	3.750000
4.980	3.750000
4.990	6.250000
5.000	12.500000
5.010	12.500000
5.020	12.500000
5.030	15.000000
5.040	21.250000
5.050	21.250000
5.060	21.250000
5.070	21.250000
5.080	21.250000
5.090	21.250000
5.100	21.250000
5.110	21.250000
5.120	21.250000
5.130	21.250000
5.140	21.250000
5.150	21.250000
5.160	21.250000
5.170	21.250000
5.180	21.250000
5.190	21.250000
5.200	21.250000
5.210	21.250000
5.220	31.250000
5.230	31.250000
5.240	31.250000
5.250	31.250000
5.260	31.250000
5.270	31.250000
5.280	31.250000
5.290	31.250000
5.300	31.250000
5.310	31.250000
5.320	31.250000
5.330	31.250000
5.340	31.250000
5.350	31.250000
5.360	31.250000
5.370	31.250000
5.380	31.250000
5.390	31.250000
5.400	31.250000
5.410	26.250000
5.420	20.000000
5.430	20.000000
5.440	20.000000
5.450	20.000000
5.460	20.000000
5.470	20.000000
5.480	20.000000
5.490	20.000000
5.500	15.000000
5.510	12.500000
5.520	6.250000
5.530	6.250000
5.540	6.250000
5.550	6.250000
5.560	6.250000
5.570	6.250000
5.580	6.250000
5.590	6.250000
5.600	6.250000
5.610	6.250000
5.620	6.250000
5.630	6.250000
5.640	6.250000
5.650	6.250000
5.660	6.250000
5.670	6.250000
5.680	6.250000
5.690	6.250000
5.700	6.250000
5.710	6.250000
5.720	6.250000
5.730	6.250000
5.740	6.250000
5.750	6.250000
5.760	6.250000
5.770	6.250000
5.780	6.250000
5.790	6.250000
5.800	6.250000
5.810	6.250000
5.820	6.250000
5.830	6.250000
5.840	6.250000
5.850	6.250000
5.860	6.250000
5.870	6.250000
5.880	6.250000
5.890	6.250000
5.900	6.250000
5.910	6.250000
5.920	6.250000
5.930	6.250000
5.940	6.250000
5.950	6.250000
5.960	6.250000
5.970	6.250000
5.980	6.250000
5.990	6.250000
6.000	6.250000
6.010	6.250000
6.020	6.250000
6.030	6.250000
6.040	4.375000
6.050	4.375000
6.060	4.375000
6.070	4.375000
6.080	2.500000
6.090	0.625000
6.100	-1.250000
6.110	-3.125000
6.120	-5.625000
6.130	-5.625000
6.140	-5.625000
6.150	-5.625000
6.160	-5.625000
6.170	-5.625000
6.180	-5.625000
6.190	-5.625000
6.200	-5.625000
6.210	-5.625000
6.220	-5.625000
6.230	-5.625000
6.240	-5.625000
6.250	-5.625000
6.260	-5.625000
6.270	-5.625000
6.280	-5.625000
6.290	-5.625000
6.300	-5.625000
6.310	-5.625000
6.320	-5.625000
6.330	-3.750000
6.340	-3.750000
6.350	-3.750000
6.360	-3.750000
6.370	-3.750000
6.380	-3.750000
6.390	-3.750000
6.400	-3.750000
6.410	-3.750000
6.420	-3.750000
6.430	-3.750000
6.440	-3.750000
6.450	-3.750000
6.460	-3.750000
6.470	-3.750000
6.480	-3.750000
6.490	-3.750000
6.500	-3.750000
6.510	-3.750000
6.520	-3.750000
6.530	-3.750000
6.540	-3.750000
6.550	-3.750000
6.560	-3.750000
6.570	-3.750000
6.580	-3.750000
6.590	-2.500000
6.600	3.750000
6.610	5.625000
6.620	5.625000
6.630	7.500000
6.640	11.250000
6.650	11.250000
6.660	12.500000
6.670	14.375000
6.680	14.375000
6.690	14.375000
6.700	14.375000
6.710	14.375000
6.720	14.375000
6.730	14.375000
6.740	14.375000
6.750	14.375000
6.760	14.375000
6.770	14.375000
6.780	16.250000
6.790	20.000000
6.800	20.000000
6.810	20.000000
6.820	20.000000
6.830	20.000000
6.840	20.625000
6.850	20.625000
6.860	20.625000
6.870	20.625000
6.880	20.625000
6.890	20.625000
6.900	20.625000
6.910	20.625000
6.920	20.625000
6.930	20.625000
6.940	20.625000
6.950	20.625000
6.960	20.625000
6.970	20.625000
6.980	20.625000
6.990	20.625000
7.000	20.625000
7.010	20.625000
7.020	20.625000
7.030	20.625000
7.040	20.625000
7.050	20.625000
7.060	20.625000
7.070	20.000000
7.080	18.125000
7.090	16.250000
7.100	13.125000
7.110	13.125000
7.120	13.125000
7.130	13.125000
7.140	13.125000
7.150	13.125000
7.160	13.125000
7.170	13.125000
7.180	13.125000
7.190	13.125000
7.200	13.125000
7.210	13.125000
7.220	13.125000
7.230	13.125000
7.240	13.125000
7.250	13.125000
7.260	13.125000
7.270	13.125000
7.280	13.125000
7.290	13.125000
7.300	13.125000
7.310	13.125000
7.320	13.125000
7.330	13.125000
7.340	13.125000
7.350	13.125000
7.360	13.125000
7.370	13.125000
7.380	13.125000
7.390	13.125000
7.400	13.125000
7.410	13.125000
7.420	13.125000
7.430	13.125000
7.440	13.125000
7.450	13.125000
7.460	13.125000
7.470	13.125000
7.480	14.375000
7.490	14.375000
7.500	14.375000
7.510	14.375000
7.520	14.375000
7.530	14.375000
7.540	14.375000
7.550	14.375000
7.560	14.375000
7.570	14.375000
7.580	14.375000
7.590	14.375000
7.600	14.375000
7.610	14.375000
7.620	14.375000
7.630	14.375000
7.640	14.375000
7.650	12.187500
7.660	11.250000
7.670	10.312500
7.680	10.312500
7.690	10.312500
7.700	10.312500
7.710	9.375000
7.720	8.437500
7.730	7.187500
7.740	5.000000
7.750	5.000000
7.760	5.000000
7.770	5.000000
7.780	5.000000
7.790	5.000000
7.800	5.000000
7.810	5.000000
7.820	5.000000
7.830	5.000000
7.840	5.000000
7.850	5.000000
7.860	5.000000
7.870	5.000000
7.880	5.000000
7.890	5.000000
7.900	5.000000
7.910	5.000000
7.920	5.000000
7.930	5.000000
7.940	5.000000
7.950	5.000000
7.960	5.000000
7.970	5.000000
7.980	5.000000
7.990	5.000000
8.000	5.000000
8.010	5.000000
8.020	5.000000
8.030	5.000000
8.040	5.000000
8.050	5.000000
8.060	5.000000
8.070	5.000000
8.080	5.000000
8.090	5.000000
8.100	5.000000
8.110	4.062500
8.120	4.062500
8.130	3.125000
8.140	2.812500
8.150	2.812500
8.160	2.812500
8.170	2.812500
8.180	2.812500
8.190	2.812500
8.200	2.812500
8.210	2.812500
8.220	2.812500
8.230	2.812500
8.240	2.812500
8.250	2.812500
8.260	2.812500
8.270	2.812500
8.280	2.812500
8.290	2.812500
8.300	2.812500
8.310	2.812500
8.320	2.812500
8.330	2.812500
8.340	2.812500
8.350	2.812500
8.360	2.812500
8.370	2.812500
8.380	2.812500
8.390	2.812500
8.400	2.812500
8.410	2.812500
8.420	2.812500
8.430	2.812500
8.440	2.812500
8.450	2.812500
8.460	2.812500
8.470	2.812500
8.480	2.812500
8.490	2.812500
8.500	2.812500
8.510	2.812500
8.520	2.812500
8.530	2.812500
8.540	2.812500
8.550	2.812500
8.560	2.812500
8.570	2.812500
8.580	2.812500
8.590	2.812500
8.600	2.812500
8.610	2.812500
8.620	2.812500
8.630	2.812500
8.640	2.812500
8.650	2.812500
8.660	2.812500
8.670	2.812500
8.680	2.812500
8.690	2.812500
8.700	2.500000
8.710	1.250000
8.720	1.250000
8.730	1.250000
8.740	0.625000
8.750	-0.312500
8.760	-1.250000
8.770	-1.250000
8.780	-1.250000
8.790	-1.250000
8.800	-1.250000
8.810	-1.250000
8.820	-1.250000
8.830	-1.250000
8.840	-1.250000
8.850	-1.250000
8.860	-1.250000
8.870	-1.250000
8.880	-1.250000
8.890	-1.250000
8.900	-1.250000
8.910	-1.250000
8.920	-1.250000
8.930	-1.250000
8.940	-1.250000
8.950	-1.250000
8.960	-1.250000
8.970	-1.250000
8.980	-1.250000
8.990	-1.250000
9.000	-1.250000
9.010	-1.250000
9.020	-1.250000
9.030	-1.250000
9.040	-1.250000
9.050	-1.250000
9.060	-1.250000
9.070	-1.250000
9.080	-1.250000
9.090	-1.250000
9.100	-1.250000
9.110	-1.250000
9.120	-1.250000
9.130	-1.250000
9.140	-1.250000
9.150	-1.250000
9.160	-1.250000
9.170	-1.875000
9.180	-3.750000
9.190	-3.750000
9.200	-3.750000
9.210	-3.750000
9.220	-3.750000
9.230	-3.750000
9.240	-3.750000
9.250	-5.312500
9.260	-6.250000
9.270	-7.187500
9.280	-7.812500
9.290	-7.812500
9.300	-8.750000
9.310	-10.937500
9.320	-11.562500
9.330	-11.562500
9.340	-11.562500
9.350	-11.562500
9.360	-11.562500
9.370	-11.562500
9.380	-14.062500
9.390	-14.062500
9.400	-14.062500
9.410	-14.062500
9.420	-14.062500
9.430	-14.062500
9.440	-14.062500
9.450	-14.062500
9.460	-14.062500
9.470	-14.062500
9.480	-14.062500
9.490	-14.062500
9.500	-14.062500
9.510	-14.062500
9.520	-14.062500
9.530	-14.062500
9.540	-14.062500
9.550	-14.062500
9.560	-14.062500
9.570	-14.062500
9.580	-14.062500
9.590	-14.062500
9.600	-12.812500
9.610	-11.875000
9.620	-11.875000
9.630	-11.562500
9.640	-9.687500
9.650	-9.062500
9.660	-7.500000
9.670	-7.500000
9.680	-6.875000
9.690	-6.875000
9.700	-6.875000
9.710	-6.875000
9.720	-6.875000
9.730	-6.875000
9.740	-6.875000
9.750	-6.875000
9.760	-6.875000
9.770	-6.875000
9.780	-6.875000
9.790	-6.875000
9.800	-6.875000
9.810	-6.875000
9.820	-6.875000
9.830	-6.875000
9.840	-6.875000
9.850	-6.875000
9.860	-6.875000
9.870	-6.875000
9.880	-6.875000
9.890	-6.875000
9.900	-6.875000
9.910	-6.875000
9.920	-6.875000
9.930	-6.875000
9.940	-6.875000
9.950	-6.875000
9.960	-6.875000
9.970	-6.875000
9.980	-6.875000
9.990	-6.875000
10.000	-6.875000
10.010	-6.875000
10.020	-6.875000
10.030	-6.875000
10.040	-6.875000
10.050	-6.875000
10.060	-6.875000
10.070	-6.875000
10.080	-6.875000
10.090	-6.875000
10.100	-6.875000
10.110	-6.875000
10.120	-6.875000
10.130	-6.875000
10.140	-6.875000
10.150	-6.875000
10.160	-6.875000
10.170	-6.875000
10.180	-6.875000
10.190	-6.875000
10.200	-6.875000
10.210	-6.875000
10.220	-6.875000
10.230	-6.875000
10.240	-6.875000
10.250	-6.875000
10.260	-6.875000
10.270	-6.875000
10.280	-6.875000
10.290	-6.875000
10.300	-6.875000
10.310	-6.875000
10.320	-6.875000
10.330	-6.875000
10.340	-7.187500
10.350	-7.187500
10.360	-7.812500
10.370	-7.812500
10.380	-7.812500
10.390	-7.812500
10.400	-7.812500
10.410	-7.812500
10.420	-7.812500
10.430	-8.750000
10.440	-9.375000
10.450	-10.937500
10.460	-10.937500
10.470	-10.937500
10.480	-10.937500
10.490	-10.937500
10.500	-10.937500
10.510	-10.937500
10.520	-10.937500
10.530	-10.937500
10.540	-10.937500
10.550	-10.937500
10.560	-10.937500
10.570	-10.937500
10.580	-10.937500
10.590	-10.937500
10.600	-10.937500
10.610	-10.937500
10.620	-10.937500
10.630	-10.937500
10.640	-10.937500
10.650	-10.937500
10.660	-10.937500
10.670	-10.937500
10.680	-10.937500
10.690	-10.937500
10.700	-10.937500
10.710	-10.937500
10.720	-10.937500
10.730	-10.937500
10.740	-10.937500
10.750	-10.937500
10.760	-10.937500
10.770	-10.937500
10.780	-10.937500
10.790	-10.937500
10.800	-10.937500
10.810	-10.937500
10.820	-10.937500
10.830	-10.937500
10.840	-10.937500
10.850	-10.937500
10.860	-10.937500
10.870	-10.937500
10.880	-10.937500
10.890	-10.937500
10.900	-10.937500
10.910	-10.937500
10.920	-10.937500
10.930	-10.937500
10.940	-10.937500
10.950	-10.937500
10.960	-10.937500
10.970	-10.312500
10.980	-7.812500
10.990	-6.250000
11.000	-6.250000
11.010	-6.250000
11.020	-6.250000
11.030	-5.312500
11.040	-5.312500
11.050	-2.812500
11.060	-2.812500
11.070	-2.812500
11.080	-2.812500
11.090	-2.812500
11.100	-2.812500
11.110	-2.812500
11.120	-1.562500
11.130	0.312500
11.140	0.937500
11.150	0.937500
11.160	0.937500
11.170	0.937500
11.180	0.937500
11.190	0.937500
11.200	1.250000
11.210	1.250000
11.220	1.250000
11.230	1.250000
11.240	1.250000
11.250	1.250000
11.260	1.250000
11.270	1.250000
11.280	1.250000
11.290	1.250000
11.300	1.250000
11.310	1.250000
11.320	1.250000
11.330	1.250000
11.340	1.250000
11.350	1.250000
11.360	1.250000
11.370	1.250000
11.380	1.250000
11.390	1.250000
11.400	1.250000
11.410	1.250000
11.420	1.250000
11.430	1.250000
11.440	1.250000
11.450	1.250000
11.460	1.250000
11.470	1.250000
11.480	1.250000
11.490	1.718750
11.500	2.500000
11.510	2.812500
11.520	2.812500
11.530	2.812500
11.540	3.437500
11.550	4.218750
11.560	4.531250
11.570	5.312500
11.580	6.250000
11.590	6.250000
11.600	6.250000
11.610	6.250000
11.620	6.250000
11.630	6.250000
11.640	6.250000
11.650	6.250000
11.660	6.250000
11.670	6.250000
11.680	6.250000
11.690	6.250000
11.700	6.250000
11.710	6.250000
11.720	6.250000
11.730	6.250000
11.740	6.250000
11.750	6.250000
11.760	6.250000
11.770	6.250000
11.780	6.250000
11.790	6.250000
11.800	6.250000
11.810	6.250000
11.820	6.250000
11.830	6.250000
11.840	6.250000
11.850	6.250000
11.860	6.250000
11.870	6.250000
11.880	6.250000
11.890	6.250000
11.900	6.250000
11.910	6.250000
11.920	6.250000
11.930	6.250000
11.940	6.250000
11.950	6.250000
11.960	6.250000
11.970	6.250000
11.980	6.250000
11.990	6.250000
12.000	6.250000
12.010	6.250000
12.020	6.250000
12.030	6.250000
12.040	6.250000
12.050	6.250000
12.060	6.250000
12.070	6.250000
12.080	6.250000
12.090	6.250000
12.100	6.250000
12.110	6.250000
12.120	6.250000
12.130	6.250000
12.140	6.250000
12.150	6.250000
12.160	6.250000
12.170	6.250000
12.180	6.250000
12.190	6.250000
12.200	6.250000
12.210	6.250000
12.220	6.250000
12.230	6.250000
12.240	6.250000
12.250	6.250000
12.260	6.250000
12.270	6.250000
12.280	6.250000
12.290	6.250000
12.300	6.250000
12.310	6.250000
12.320	6.250000
12.330	6.250000
12.340	6.250000
12.350	6.250000
12.360	6.250000
12.370	6.250000
12.380	6.250000
12.390	6.250000
12.400	6.250000
12.410	6.250000
12.420	6.250000
12.430	6.250000
12.440	6.250000
12.450	6.250000
12.460	6.250000
12.470	6.250000
12.480	6.250000
12.490	6.250000
12.500	6.250000
12.510	6.250000
12.520	6.250000
12.530	6.250000
12.540	6.250000
12.550	6.250000
12.560	6.250000
12.570	6.250000
12.580	6.250000
12.590	6.250000
12.600	6.250000
12.610	6.250000
12.620	6.250000
12.630	6.250000
12.640	6.250000
12.650	6.250000
12.660	6.250000
12.670	6.250000
12.680	6.250000
12.690	6.250000
12.700	6.250000
12.710	6.250000
12.720	6.093750
12.730	4.687500
12.740	3.906250
12.750	2.968750
12.760	2.968750
12.770	2.968750
12.780	2.968750
12.790	2.656250
12.800	2.656250
12.810	2.656250
12.820	1.875000
12.830	1.093750
12.840	1.093750
12.850	1.093750
12.860	1.093750
12.870	0.312500
12.880	-0.156250
12.890	-0.156250
12.900	-0.156250
12.910	-0.156250
12.920	-0.156250
12.930	-0.156250
12.940	-0.156250
12.950	-0.156250
12.960	-0.156250
12.970	-0.156250
12.980	-0.156250
12.990	-0.156250
13.000	-0.156250
13.010	-0.156250
13.020	-0.156250
13.030	-0.468750
13.040	-0.625000
13.050	-0.625000
13.060	-0.625000
13.070	-0.625000
13.080	-0.625000
13.090	-0.625000
13.100	-0.625000
13.110	-0.625000
13.120	-0.625000
13.130	-0.625000
13.140	-0.625000
13.150	-0.625000
13.160	-0.625000
13.170	-0.625000
13.180	-0.625000
13.190	-0.625000
13.200	-0.625000
13.210	-0.625000
13.220	-1.562500
13.230	-2.031250
13.240	-2.812500
13.250	-3.125000
13.260	-4.218750
13.270	-4.687500
13.280	-4.687500
13.290	-4.687500
13.300	-4.687500
13.310	-4.687500
13.320	-4.687500
13.330	-4.687500
13.340	-4.687500
13.350	-4.687500
13.360	-4.687500
13.370	-4.687500
13.380	-4.687500
13.390	-4.687500
13.400	-4.687500
13.410	-4.687500
13.420	-4.687500
13.430	-4.687500
13.440	-4.687500
13.450	-4.687500
13.460	-4.687500
13.470	-4.687500
13.480	-4.687500
13.490	-4.687500
13.500	-4.687500
13.510	-4.687500
13.520	-4.687500
13.530	-4.687500
13.540	-4.687500
13.550	-4.687500
13.560	-4.687500
13.570	-4.687500
13.580	-4.687500
13.590	-4.687500
13.600	-4.687500
13.610	-4.687500
13.620	-4.687500
13.630	-4.531250
13.640	-4.218750
13.650	-4.218750
13.660	-4.218750
13.670	-4.218750
13.680	-4.218750
13.690	-3.906250
13.700	-3.906250
13.710	-3.906250
13.720	-3.906250
13.730	-3.906250
13.740	-3.906250
13.750	-3.906250
13.760	-3.906250
13.770	-3.906250
13.780	-3.906250
13.790	-3.906250
13.800	-3.906250
13.810	-3.906250
13.820	-3.906250
13.830	-3.906250
13.840	-3.906250
13.850	-3.906250
13.860	-3.906250
13.870	-3.906250
13.880	-3.906250
13.890	-3.906250
13.900	-3.906250
13.910	-3.906250
13.920	-3.750000
13.930	-2.343750
13.940	-2.343750
13.950	-1.406250
13.960	-0.156250
13.970	0.156250
13.980	0.468750
13.990	0.937500
14.000	0.937500
14.010	0.937500
14.020	0.937500
14.030	0.937500
14.040	0.937500
14.050	0.937500
14.060	0.937500
14.070	0.937500
14.080	0.937500
14.090	0.937500
14.100	0.937500
14.110	0.937500
14.120	0.937500
14.130	0.937500
14.140	0.937500
14.150	0.937500
14.160	0.937500
14.170	0.937500
14.180	0.937500
14.190	0.937500
14.200	0.937500
14.210	0.937500
14.220	0.937500
14.230	0.937500
14.240	0.937500
14.250	0.937500
14.260	0.937500
14.270	0.937500
14.280	0.937500
14.290	0.468750
14.300	0.312500
14.310	0.312500
14.320	0.312500
14.330	0.312500
14.340	0.312500
14.350	0.312500
14.360	0.312500
14.370	0.312500
14.380	0.312500
14.390	0.312500
14.400	0.312500
14.410	0.312500
14.420	0.312500
14.430	0.312500
14.440	0.312500
14.450	0.312500
14.460	0.312500
14.470	0.312500
14.480	0.312500
14.490	0.312500
14.500	0.312500
14.510	0.312500
14.520	0.312500
14.530	0.312500
14.540	0.312500
14.550	0.312500
14.560	0.312500
14.570	0.312500
14.580	0.312500
14.590	0.312500
14.600	0.312500
14.610	0.312500
14.620	0.312500
14.630	0.312500
14.640	0.312500
14.650	0.312500
14.660	0.312500
14.670	0.312500
14.680	0.312500
14.690	0.312500
14.700	0.312500
14.710	0.312500
14.720	0.312500
14.730	0.312500
14.740	0.312500
14.750	0.312500
14.760	0.312500
14.770	0.312500
14.780	0.312500
14.790	0.312500
14.800	0.312500
14.810	0.312500
14.820	0.312500
14.830	0.312500
